company_permalink,acquirer_permalink,acquirer_name,acquirer_category_code,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,price_amount,price_currency_code,acquired_at,acquired_at_cleaned,id
/company/c-c-media,/company/perfect-world,Perfect World,games_video,USA,CA,Redwood,Redwood,2.1E7,USD,3/26/10,2010-03-26 00:00:00,1068
/company/c-nario,/company/ycd-multimedia,YCD Multimedia,software,USA,NY,New York,New York,,USD,10/27/11,2011-10-27 00:00:00,1069
/company/c-track,/company/digicore,DigiCore,,ZAF,,Centurion,Centurion,,USD,5/14/10,2010-05-14 00:00:00,1070
/company/c-a-m-inc,/company/national-premium,National Premium,advertising,USA,WI,Milwaukee,Pewaukee,7000000.0,USD,8/1/11,2011-08-01 00:00:00,1071
/company/cabana,/company/twitter,Twitter,social,USA,CA,SF Bay,San Francisco,,USD,10/18/12,2012-10-18 00:00:00,1072
/company/cace-technologies,/company/riverbed-technology,Riverbed Technology,software,USA,CA,SF Bay,San Francisco,,USD,10/21/10,2010-10-21 00:00:00,1073
/company/cad-ul,/company/intel,Intel,hardware,USA,CA,SF Bay,Santa Clara,,USD,3/12/01,2001-03-12 00:00:00,1074
/company/cadeka-microcircuits,/company/exar,EXAR,semiconductor,USA,CA,SF Bay,Fremont,2.9E7,USD,7/8/13,2013-07-08 00:00:00,1075
/company/cadence-design-systems,/company/arm,ARM,,GBR,,London,Cambridge,,USD,9/4/13,2013-09-04 00:00:00,1076
/company/cadence-network,/company/advantage-iq,Advantage IQ,enterprise,USA,WA,Spokane,Spokane,,USD,6/30/08,2008-06-30 00:00:00,1077
/company/cadent,/company/align-technology,Align Technology,hardware,USA,CA,SF Bay,San Jose,,USD,3/29/11,2011-03-29 00:00:00,1078
/company/caduceus-marketing-research,/company/knowledge-network,Knowledge Networks,advertising,USA,CA,SF Bay,Menlo Park,,USD,12/17/09,2009-12-17 00:00:00,1079
/company/cai-networks-load-balancers,/company/avanu,AVANU,network_hosting,USA,CA,SF Bay,San Jose,,USD,8/1/12,2012-08-01 00:00:00,1080
/company/cais-software-solutions,/company/cisco,Cisco,hardware,USA,CA,SF Bay,San Jose,,USD,10/20/00,2000-10-20 00:00:00,1081
/company/cakefinancial,/company/e-trade,E*Trade,finance,USA,NY,New York,New York,,USD,1/14/10,2010-01-14 00:00:00,1082
/company/calan,/company/hewlett-packard,Hewlett-Packard,web,USA,CA,SF Bay,Palo Alto,,USD,6/15/95,1995-06-15 00:00:00,1083
/company/calculated-combustion,/company/blinq-media,BLiNQ Media,advertising,USA,NY,New York,New York,,USD,3/16/11,2011-03-16 00:00:00,1084
/company/calibra-medical,/company/johnson-johnson,Johnson & Johnson,biotech,USA,NJ,New Brunswick,New Brunswick,,USD,7/19/12,2012-07-19 00:00:00,1085
/company/california-7-studios,/company/activision,Activision Blizzard,games_video,USA,CA,Los Angeles,Santa Monica,,USD,4/6/09,2009-04-06 00:00:00,1086
/company/caligari-corporation,/company/microsoft,Microsoft,software,USA,WA,Seattle,Redmond,,USD,2/7/08,2008-02-07 00:00:00,1087
/company/caliper-life-sciences,/company/perkinelmer,PerkinElmer,hardware,USA,MA,Boston,Waltham,6.0E8,USD,9/8/11,2011-09-08 00:00:00,1088
/company/calista,/company/cisco,Cisco,hardware,USA,CA,SF Bay,San Jose,,USD,8/16/99,1999-08-16 00:00:00,1089
/company/calista-technologies,/company/microsoft,Microsoft,software,USA,WA,Seattle,Redmond,,USD,1/21/08,2008-01-21 00:00:00,1090
/company/calistoga-pharmaceuticals,/company/gilead-sciences,Gilead Sciences,biotech,USA,CA,SF Bay,Foster City,3.75E8,USD,2/22/11,2011-02-22 00:00:00,1091
/company/callfinity,/company/m5-networks,M5 Networks,public_relations,USA,NY,New York,New York,,USD,4/7/11,2011-04-07 00:00:00,1092
/company/callis-communications,/company/c-spire-wireless,C Spire Wireless,mobile,USA,MS,Meadville,Meadville,,USD,12/20/13,2013-12-20 00:00:00,1093
/company/calltime-solutions,/company/interactive-intelligence-group,Interactive Intelligence Group,,USA,IN,Indianapolis,Indianapolis,,USD,7/5/11,2011-07-05 00:00:00,1094
/company/calpurnia-corporation,/company/tyco-international,Tyco International,other,USA,NJ,Princeton,Princeton,,USD,7/16/08,2008-07-16 00:00:00,1095
/company/calypso-medical,/company/varian-medical-systems,Varian Medical Systems,,USA,CA,SF Bay,Palo Alto,,USD,9/19/11,2011-09-19 00:00:00,1096
/company/cambridge-research-instrumentation,/company/caliper-life-sciences,Caliper Life Sciences,biotech,USA,MA,Boston,Hopkinton,2.0E7,USD,12/9/10,2010-12-09 00:00:00,1097
/company/cambridgesoft,/company/perkinelmer,PerkinElmer,hardware,USA,MA,Boston,Waltham,,USD,3/24/11,2011-03-24 00:00:00,1098
/company/cambron-credentials,/company/intellisoft,IntelliSoft Group,software,USA,NH,Nashua,Nashua,,USD,11/5/10,2010-11-05 00:00:00,1099
/company/cameleon-software,/company/pros-holdings,PROS Holdings,software,USA,TX,Houston,Houston,3.3E7,USD,10/24/13,2013-10-24 00:00:00,1100
/company/camelon-it,/company/vita-group,Vita Group,hardware,AUS,,unknown,"Albion, Queensland",4600000.0,USD,9/16/13,2013-09-16 00:00:00,1101
/company/camlink,/company/kinoflix,Kinoflix,games_video,USA,CA,SF Bay,Los Gatos,,USD,2/25/13,2013-02-25 00:00:00,1102
/company/campofrio-food-group,/company/sigma-alimentos,Sigma Alimentos,,USA,AZ,Phoenix,Phoenix,,USD,11/15/13,2013-11-15 00:00:00,1103
/company/studentbusinesses-com,/company/ewing-marion-kauffman-foundation,Ewing Marion Kauffman Foundation,other,USA,MO,Kansas City,Kansas City,,USD,10/1/09,2009-10-01 00:00:00,1104
/company/canadaplus-ca,/company/yellow-pages-group,Yellow Pages Group,,CAN,,Montreal,"Montreal, Quebec",,USD,5/15/03,2003-05-15 00:00:00,1105
/company/candela,/company/syneron-medical,Syneron Medical,biotech,USA,,United States - Other,,5.466E7,USD,9/9/09,2009-09-09 00:00:00,1106
/company/candescent-healing,/company/restorixhealth,RestorixHealth,,USA,NY,New York,Tarrytown,,USD,1/7/14,2014-01-07 00:00:00,1107
/company/candle,/company/ibm,IBM,software,USA,NY,New York,Armonk,,USD,6/7/04,2004-06-07 00:00:00,1108
/company/canesta,/company/microsoft,Microsoft,software,USA,WA,Seattle,Redmond,,USD,10/29/10,2010-10-29 00:00:00,1109
/company/cangene,/company/emergent-biosolutions,Emergent BioSolutions,biotech,USA,MD,Washington DC,Rockville,2.22E8,USD,12/11/13,2013-12-11 00:00:00,1110
/company/canon-communications,/company/united-business-media,United Business Media (UBM),web,GBR,,London,London,2.87E8,USD,9/16/10,2010-09-16 00:00:00,1111
/company/canon-finetech,/company/canon,Canon,hardware,,,unknown,,,USD,2/8/10,2010-02-08 00:00:00,1112
/company/canpages,/company/yellow-pages-group,Yellow Pages Group,,CAN,,Montreal,"Montreal, Quebec",2.25E8,USD,3/30/10,2010-03-30 00:00:00,1113
/company/canvas-on-demand,/company/cafepress,Cafe Press,ecommerce,USA,CA,SF Bay,San Mateo,1.01E7,USD,9/2/10,2010-09-02 00:00:00,1114
/company/canwest,/company/shaw-media,Shaw Media,news,,,unknown,,,USD,8/23/12,2012-08-23 00:00:00,1115
/company/cape-systems,/company/invata,Invata,consulting,,,unknown,,,USD,1/1/11,2011-01-01 00:00:00,1116
/company/capella-technologies,/company/levi-ray-shoup,Levi Ray & Shoup,,USA,IL,Springfield,Springfield,,USD,5/13/13,2013-05-13 00:00:00,1117
/company/capital-cities-abc,/company/the-walt-disney-company,The Walt Disney Company,games_video,USA,CA,Los Angeles,Burbank,,USD,8/5/95,1995-08-05 00:00:00,1118
/company/capitalstream,/company/hcl,HCL,,IND,,unknown,Noida - 201 301,4.0E7,USD,2/22/08,2008-02-22 00:00:00,1119
/company/capitol-advantage,/company/roll-call-group,Roll Call,software,USA,DC,Washington DC,Washington,4.3E7,USD,8/2/08,2008-08-02 00:00:00,1120
/company/capitol-phoenix,/company/iris-data-services,Iris Data Services,,USA,KS,Kansas City,Olathe,,USD,12/6/10,2010-12-06 00:00:00,1121
/company/capstone-bank,/company/newbridge-bank,NewBridge Bank,finance,USA,NC,Greensboro,Greensboro,6.4E7,USD,11/1/13,2013-11-01 00:00:00,1122
/company/captaris,/company/opentext,OpenText,software,CAN,,Waterloo,"Waterloo, ON",1.3915E8,USD,9/3/08,2008-09-03 00:00:00,1123
/company/captiva-software,/company/emc,EMC,enterprise,USA,MA,Boston,Hopkinton,,USD,12/30/05,2005-12-30 00:00:00,1124
/company/carab-tekniva-group,/company/bureau-veritas,Bureau Veritas,,,,unknown,,,USD,12/2/13,2013-12-02 00:00:00,1125
/company/carad,/company/ebay,eBay,ecommerce,USA,CA,SF Bay,San Jose,,USD,1/31/03,2003-01-31 00:00:00,1126
/company/carbyn,/company/synacor,Synacor,network_hosting,USA,NY,Buffalo,Buffalo,1100000.0,USD,1/30/12,2012-01-30 00:00:00,1127
/company/card-io,/company/paypal,PayPal,finance,USA,CA,SF Bay,San Jose,,USD,7/17/12,2012-07-17 00:00:00,1128
/company/card-ly,/company/workface,Workface,software,USA,MN,Minneapolis,Minneapolis,,USD,9/1/10,2010-09-01 00:00:00,1129
/company/e,/company/moblio,Moblio,,,,unknown,,,USD,9/1/12,2012-09-01 00:00:00,1130
/company/cardinal-technologies,/company/sm-a,SM&A,consulting,USA,CA,Los Angeles,Newport Beach,,USD,1/3/11,2011-01-03 00:00:00,1131
/company/cardiocom,/company/medtronic,Medtronic,biotech,USA,MN,Minneapolis,Minneapolis,2.0E8,USD,8/12/13,2013-08-12 00:00:00,1132
/company/cardiodigital,/company/covidien,Covidien,biotech,IRL,,Dublin,Dublin,,USD,8/7/08,2008-08-07 00:00:00,1133
/company/cardiokine,/company/cornerstone-therapeutics,Cornerstone Therapeutics,biotech,USA,NC,Raleigh-Durham,Cary,,USD,1/4/12,2012-01-04 00:00:00,1134
/company/cardmunch,/company/linkedin,LinkedIn,social,USA,CA,SF Bay,Mountain View,,USD,1/26/11,2011-01-26 00:00:00,1135
/company/cardomain-network,/company/source-interlink-companies,Source Interlink Companies,,,,unknown,,,USD,9/5/12,2012-09-05 00:00:00,1136
/company/cardpool,/company/blackhawk-network,BlackHawk Network,ecommerce,USA,CA,SF Bay,Pleasanton,,USD,10/20/11,2011-10-20 00:00:00,1137
/company/careanyware,/company/brightree,Brightree,software,USA,GA,Atlanta,Lawrenceville,,USD,1/4/13,2013-01-04 00:00:00,1138
/company/career-training-academy,/company/hcp-company,HCP & Company,,USA,IL,Chicago,Chicago,,USD,2/23/12,2012-02-23 00:00:00,1139
/company/carefx,/company/harris,Harris,other,USA,FL,Melbourne,Melbourne,,USD,2/23/11,2011-02-23 00:00:00,1140
/company/caregain,/company/canopy-financial,Canopy Financial,finance,USA,CA,SF Bay,San Francisco,,USD,10/13/08,2008-10-13 00:00:00,1141
/company/caremedic-systems,/company/ingenix,Ingenix,consulting,USA,MN,Minneapolis,Eden Prairie,,USD,11/11/09,2009-11-11 00:00:00,1142
/company/carepoint-partners,/company/bioscrip,BioScrip,health,USA,MN,Minneapolis,Eden Prairie,2.23E8,USD,6/17/13,2013-06-17 00:00:00,1143
/company/cariden-technologies,/company/cisco,Cisco,hardware,USA,CA,SF Bay,San Jose,,USD,11/29/12,2012-11-29 00:00:00,1144
/company/carimo,/company/luxury-retreats,Luxury Retreats,travel,CAN,,Montreal,"Montreal, Quebec",,USD,11/25/11,2011-11-25 00:00:00,1145
/company/carinsurance-com,/company/quinstreet,QuinStreet,advertising,USA,CA,SF Bay,Foster City,4.97E7,USD,11/8/10,2010-11-08 00:00:00,1146
/company/carlson-marketing,/company/groupe-aeroplan,Groupe Aeroplan,,,,unknown,,1.753E8,USD,11/3/09,2009-11-03 00:00:00,1147
/company/carmel-pharma,/company/becton-dickinson,Becton Dickinson,biotech,USA,NJ,Franklin Lakes,Franklin Lakes,,USD,7/27/11,2011-07-27 00:00:00,1148
/company/carmine,/company/glossybox,GlossyBox,ecommerce,,,unknown,,,USD,3/1/12,2012-03-01 00:00:00,1149
/company/carrentals-com,/company/expedia,Expedia,web,USA,WA,Seattle,Bellevue,,USD,4/16/11,2011-04-16 00:00:00,1150
/company/carrier-to-carrier-telecom,/company/globecomm-systems,Globecomm Systems,public_relations,USA,NY,Hauppauge,Hauppauge,,USD,3/8/10,2010-03-08 00:00:00,1151
/company/carsan-engineering,/company/excelitas-technologies,Excelitas Technologies,enterprise,USA,MA,Boston,Waltham,,USD,3/6/12,2012-03-06 00:00:00,1152
/company/carson-systems,/company/wellesley-information-services,Wellesley Information Services,,USA,MA,Boston,Dedham,,USD,8/2/11,2011-08-02 00:00:00,1153
/company/cartavi,/company/docusign,DocuSign,software,USA,WA,Seattle,Seattle,,USD,5/15/13,2013-05-15 00:00:00,1154
/company/cartela-ab,/company/hansa-medical,Hansa Medical,biotech,SWE,,Lund,Lund,616000.0,USD,1/15/08,2008-01-15 00:00:00,1155
/company/carzen,/company/liberty-mutual-insurance-company,Liberty Mutual Insurance Company,,,,unknown,,,USD,11/13/13,2013-11-13 00:00:00,1156
/company/cas-inc,/company/wyle,Wyle,,USA,CA,Los Angeles,El Segundo,,USD,9/9/10,2010-09-09 00:00:00,1157
/company/casabi,/company/broadsoft,BroadSoft,software,USA,MD,Washington DC,Gaithersburg,1950000.0,USD,10/15/10,2010-10-15 00:00:00,1158
/company/cascade-microtech,/company/att-systems,ATT Systems,hardware,DEU,,TBD,M�nchen-Martinsried,2.77E7,USD,10/2/13,2013-10-02 00:00:00,1159
/company/casen-fleet,/company/recordati,recordati,biotech,USA,NJ,Lebanon,Lebanon,1.224E8,USD,9/10/13,2013-09-10 00:00:00,1160
/company/cashedge,/company/fiserv,Fiserv,,USA,WI,Milwaukee,Brookfield,,USD,9/14/11,2011-09-14 00:00:00,1161
/company/cashnet,/company/higher-one,Higher One,education,USA,CT,New Haven,New Haven,,USD,11/20/09,2009-11-20 00:00:00,1162
/company/castfire,/company/alphabird,Alphabird,advertising,USA,CA,Los Angeles,Los Angeles,,USD,7/18/12,2012-07-18 00:00:00,1163
/company/castify-holdings,/company/aspera,Aspera,software,USA,CA,SF Bay,Emeryville,,USD,4/18/09,2009-04-18 00:00:00,1164
/company/castlerock-it,/company/multiplayer-it,Multiplayer.it,games_video,ITA,,Terni,Terni,,USD,1/1/07,2007-01-01 00:00:00,1165
/company/catalizador-private-equity-fund,/company/mortgagedashboard,MortgageDashboard,software,USA,TX,Austin,Austin,,USD,2/17/10,2010-02-17 00:00:00,1166
/company/catalogik,/company/rumblefish,Rumblefish,games_video,USA,OR,Portland,Portland,,USD,3/21/13,2013-03-21 00:00:00,1167
/company/catalyst-semiconductor,/company/on-semiconductor,ON Semiconductor,semiconductor,USA,AZ,Phoenix,Phoenix,1.0541E8,USD,7/16/08,2008-07-16 00:00:00,1168
/company/catapult-genetics,/company/zoetis-2,Zoetis,biotech,,,unknown,,,USD,3/18/08,2008-03-18 00:00:00,1169
/company/catherine-price-acupuncture,/company/dr-catherine-price-acupuncture,Dr. Catherine Price Acupuncture,health,,,unknown,,1.0,USD,1/1/07,2007-01-01 00:00:00,1170
/company/cati-training-systems,/company/urs,URS,,USA,CA,SF Bay,San Francisco,,USD,12/20/11,2011-12-20 00:00:00,1171
/company/causata,/company/nice-systems,NICE Systems,enterprise,ISR,,Raanana,Ra'anana,,USD,8/7/13,2013-08-07 00:00:00,1172
/company/cavalier,/company/paetec-holding,PAETEC,network_hosting,USA,NY,Rochester,Fairport,,USD,12/6/10,2010-12-06 00:00:00,1173
/company/ccn-group,/company/halder,Halder,,DEU,,Germany - Other,,,USD,7/19/11,2011-07-19 00:00:00,1174
/company/cdl-systems,/company/lockheed-martin,Lockheed Martin,security,USA,MD,Washington DC,Bethesda,,USD,12/21/12,2012-12-21 00:00:00,1175
/company/cds-business-mapping,/company/corelogic,CoreLogic,software,USA,CA,Los Angeles,Santa Ana,,USD,1/18/13,2013-01-18 00:00:00,1176
/company/cebos,/company/qad,QAD,enterprise,USA,CA,Santa Barbara,Santa Barbara,,USD,12/31/12,2012-12-31 00:00:00,1177
/company/cec-europe-service-management,/company/hewlett-packard,Hewlett-Packard,web,USA,CA,SF Bay,Palo Alto,,USD,5/13/04,2004-05-13 00:00:00,1178
/company/cedar-point-communications,/company/genband,GENBAND,network_hosting,USA,TX,Dallas,Plano,,USD,1/4/11,2011-01-04 00:00:00,1179
/company/ceemly,/company/plynked,Plynked,public_relations,ITA,,Castelfranco Veneto,Castelfranco Veneto,5000.0,USD,4/15/13,2013-04-15 00:00:00,1180
/company/celebrity-bulletin,/company/future-events-news-service,Future Events News Service,other,GBR,,London,London,,GBP,5/6/08,2008-05-06 00:00:00,1181
/company/celebritytweet,/company/globalgrind,Global Grind,music,USA,NY,New York,New York,,USD,12/8/09,2009-12-08 00:00:00,1182
/company/celebtweetads,/company/celebsocialads,Celeb Social,advertising,CAN,,Toronto,Toronto,,USD,2/10/11,2011-02-10 00:00:00,1183
/company/celera,/company/quest-diagnostics,Quest Diagnostics,,USA,NJ,Madison,Madison,,USD,3/18/11,2011-03-18 00:00:00,1184
/company/celestial-semiconductor,/company/cavium-networks,Cavium,semiconductor,USA,CA,SF Bay,San Jose,,USD,1/31/11,2011-01-31 00:00:00,1185
/company/cell-imaging-system,/company/brooks-automation,Brooks Automation,other,USA,MA,Boston,Chelmsford,,USD,1/4/12,2012-01-04 00:00:00,1186
/company/cellcards-of-illinois,/company/outerwall,Outerwall,,USA,WA,Seattle,Bellevue,,USD,3/15/04,2004-03-15 00:00:00,1187
/company/cellebrite,/company/futuredial,FutureDial,,,,unknown,,,USD,8/3/07,2007-08-03 00:00:00,1188
/company/cellectar,/company/novelos-therapeutics,Novelos Therapeutics,biotech,USA,WI,Madison,Madison,,USD,4/11/11,2011-04-11 00:00:00,1189
/company/celletra,/company/unity-wireless,Unity Wireless,,,,unknown,,,USD,8/18/06,2006-08-18 00:00:00,1190
/company/cellgate,/company/progen-pharmaceuticals-limited,Progen Pharmaceuticals Limited,biotech,AUS,,Queensland,Queensland,2500000.0,USD,2/28/08,2008-02-28 00:00:00,1191
/company/cellity,/company/nokia,Nokia,mobile,FIN,,Finland - Other,,,USD,7/24/09,2009-07-24 00:00:00,1192
/company/cellmania,/company/blackberry,Blackberry,hardware,CAN,,Waterloo,Waterloo,,USD,8/24/10,2010-08-24 00:00:00,1193
/company/celltran,/company/york-pharma,York Pharma,biotech,GBR,,London,Milton Keynes,109000.0,USD,10/28/08,2008-10-28 00:00:00,1194
/company/cellzdirect,/company/invitrogen,Invitrogen,biotech,USA,CA,San Diego,Carlsbad,5.7E7,USD,1/10/08,2008-01-10 00:00:00,1195
/company/celulas-genetica,/company/emerging-healthcare-solutions,Emerging Healthcare Solutions,other,USA,TX,Houston,Houston,,USD,12/1/10,2010-12-01 00:00:00,1196
/company/cemaphore-systems,/company/sparxent,Sparxent,enterprise,USA,UT,Salt Lake City,Salt Lake City,,USD,7/28/09,2009-07-28 00:00:00,1197
/company/cember-net,/company/xing,XING,social,DEU,,Hamburg,Hamburg,4360000.0,USD,1/22/08,2008-01-22 00:00:00,1198
/company/cena-plus,/company/restorando-com,Restorando,web,ARG,,Argentina - Other,,,USD,12/14/11,2011-12-14 00:00:00,1199
/company/cenatek,/company/dataram,Dataram,other,USA,NJ,West Windsor,West Windsor,,USD,10/8/08,2008-10-08 00:00:00,1200
/company/centauri-solutions,/company/csc,CSC,consulting,USA,VA,Washington DC,Falls Church,,USD,12/20/10,2010-12-20 00:00:00,1201
/company/centennial-communications-corp,/company/at-t,AT&T,mobile,USA,TX,Dallas,Dallas,9.44E8,USD,11/6/09,2009-11-06 00:00:00,1202
/company/centerbeam-inc,/company/earthlink,EarthLink,web,USA,GA,Atlanta,Atlanta,2.2E7,USD,6/17/13,2013-06-17 00:00:00,1203
/company/centillium-communications,/company/transwitch,TranSwitch,semiconductor,USA,CT,Shelton,Shelton,2.475E7,USD,7/9/08,2008-07-09 00:00:00,1204
/company/centiv-services,/company/riverside,Riverside Company,other,USA,GA,Atlanta,Atlanta,,USD,9/12/11,2011-09-12 00:00:00,1205
/company/centive,/company/xactly-corp,Xactly Corp,analytics,USA,MA,Boston,Boston,,USD,1/25/09,2009-01-25 00:00:00,1206
/company/central-bank,/company/rockland-trust,Rockland Trust,ecommerce,USA,MA,Boston,Newton,5.48E7,USD,11/10/12,2012-11-10 00:00:00,1207
/company/central-do-delivery,/company/ifood,iFood,hospitality,BRA,,Sao Paulo,S�o Paulo,,USD,1/22/14,2014-01-22 00:00:00,1208
/company/central-host,/company/8x8-inc,8x8 Inc,network_hosting,USA,CA,SF Bay,San Jose,,USD,5/6/10,2010-05-06 00:00:00,1209
/company/centrepath,/company/global-capacity-group,Global Capacity,network_hosting,USA,IL,Chicago,Chicago,,USD,1/1/06,2006-01-01 00:00:00,1210
/company/centriserv,/company/fusionstorm,FusionStorm,software,USA,CA,SF Bay,San Francisco,,USD,1/6/10,2010-01-06 00:00:00,1211
/company/centro-de-datos,/company/acens,acens,network_hosting,ESP,,Alcobendas,Alcobendas,,USD,1/1/10,2010-01-01 00:00:00,1212
/company/savvis,/company/centurylink,CenturyLink,public_relations,USA,LA,Monroe,Monroe,,USD,4/27/11,2011-04-27 00:00:00,1213
/company/centurytel-markets,/company/zayo-group,Zayo Group,public_relations,USA,CO,Denver,Louisville,,USD,7/1/08,2008-07-01 00:00:00,1214
/company/ceon,/company/convergys,Convergys,consulting,USA,OH,Cincinnati,Cincinnati,,USD,10/6/08,2008-10-06 00:00:00,1215
/company/ceptaris-therapeutics,/company/actelion-pharmaceuticals,Actelion Pharmaceuticals,biotech,CHE,,Allschwil,Allschwil,2.5E8,USD,7/31/13,2013-07-31 00:00:00,1216
/company/ception-therapeutics,/company/cephalon,Cephalon,biotech,USA,PA,Philadelphia,Frazer,2.5E8,USD,2/23/10,2010-02-23 00:00:00,1217
/company/cequint,/company/tns,TNS,other,USA,VA,Washington DC,Reston,,USD,9/9/10,2010-09-09 00:00:00,1218
/company/ceramtec,/company/cinven,Cinven,,GBR,,London,London,1.5E9,EUR,6/17/13,2013-06-17 00:00:00,1219
/company/ceregene,/company/sangamo-biosciences,Sangamo BioSciences,biotech,USA,CA,SF Bay,Richmond,,USD,8/26/13,2013-08-26 00:00:00,1220
/company/cerent,/company/cisco,Cisco,hardware,USA,CA,SF Bay,San Jose,7.4E9,USD,8/26/99,1999-08-26 00:00:00,1221
