评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
大半夜的吓我一跳 我还以为是楚人美,2022-02-28 02:45:27,5,评论,大半夜的吓我一跳 我还以为是楚人美,0.7368
我的天啊，太厉害了吧,2022-02-28 01:59:02,5,评论,我的天啊，太厉害了吧,0.3424
美姨！,2022-02-28 01:42:01,5,评论,美姨！,0.6252
不是非要下雨天练，而是每天都在练风雨无阻好吧,2022-02-27 23:21:08,5,评论,不是非要下雨天练，而是每天都在练风雨无阻好吧,0.5383
有没有大佬科普下，两根竹子为啥叫独竹漂？[笑哭]是因为前期练习才用两根吗？,2022-02-27 12:50:24,5,评论,有没有大佬科普下，两根竹子为啥叫独竹漂？是因为前期练习才用两根吗？,0.0067
我们做英语阳光报的时候知道过……那个里头写的杨柳小姐姐应该就是up了,2022-02-27 10:50:17,5,评论,我们做英语阳光报的时候知道过…那个里头写的杨柳小姐应该就是up了,0.7541
有没有大佬科普下，两根竹子为啥叫独竹漂？[笑哭]是因为前期练习才用两根吗？,2022-02-27 12:50:24,5,评论,有没有大佬科普下，两根竹子为啥叫独竹漂？是因为前期练习才用两根吗？,0.0067
我们做英语阳光报的时候知道过……那个里头写的杨柳小姐姐应该就是up了,2022-02-27 10:50:17,5,评论,我们做英语阳光报的时候知道过…那个里头写的杨柳小姐应该就是up了,0.7541
初二地理期末考考过，至今记忆犹新,2022-02-27 00:20:51,3,评论,初二地理期末考过，至今记忆犹新,0.9588
注意身体！！,2022-02-26 23:37:06,5,评论,注意身体！,0.8311
第一次知道这个 加油小姐姐,2022-02-26 23:36:24,5,评论,第一次知道这个 加油小姐,0.8322
小心棒子窃技[辣眼睛],2022-02-26 23:14:43,5,评论,小心棒子窃技,0.0202
好厉害👍🏻,2022-02-26 21:57:20,4,评论,好厉害👍🏻,0.8468
达摩老祖一苇渡江,2022-02-26 21:57:29,5,评论,达摩老祖一苇渡江,0.6105
努力不一定成功，但努力的人都很美。,2022-02-26 21:56:23,3,评论,努力不一定成功，但努力的人都很美。,0.9468
加油加油加油！,2022-02-26 21:55:03,5,评论,加油！,0.9475
好厉害啊[打call],2022-02-26 21:53:42,5,评论,好厉害啊,0.841
为什么下雨天要练这个,2022-02-26 19:02:21,4,评论,为什么下雨天要练这个,0.1394
真棒！,2022-02-26 19:01:13,2,评论,真棒！,0.9805
韩国人想学也学不来系列[给心心][给心心][给心心],2022-02-26 18:56:09,5,评论,韩国人想学也学不来系列,0.7133
小心韩国偷,2022-02-26 18:53:35,4,评论,小心韩国偷,0.0282
作用就在于探索人性的激情与文化的魅力,2022-02-28 22:41:23,3,评论,作用就在于探索人性的激情与文化的魅力,0.9925
以前经常在学校的池里看见他们练习独竹漂，真的很难，up主也好棒，不过注意安全哦[给心心][给心心],2022-02-27 00:47:01,5,评论,以前经常在学校的池里看见他们练习独竹漂，真的很难，up主也好棒，不过注意安全哦,0.9805
好强！！,2022-02-26 23:32:07,6,评论,好强！,0.9516
支持，大赞。[支持][支持][支持][支持],2022-02-26 22:42:06,6,评论,支持，大赞。,0.9934
好牛啊👍,2022-02-26 21:59:24,5,评论,好牛啊👍,0.9362
遵义英语中考阅读,2022-02-26 21:58:27,2,评论,遵义英语中考阅读,0.9847
点个赞，你把我吓一跳。,2022-02-26 21:54:01,3,评论,点个赞，你把我吓一跳。,0.8674
[支持],2022-02-26 19:57:08,5,评论,,0.5678
是有点功夫在身上的,2022-02-26 19:54:13,4,评论,是有点功夫在身上的,0.2298
达摩：看嘛，我就说我没骗人[大哭],2022-02-26 19:41:30,5,评论,达摩：看嘛，我就说我没骗人,0.1462
我们大学有这门选修课,2022-02-26 19:41:27,4,评论,我们大学有这门选修课,0.7577
说实话不是很好看 为啥要穿一身戏袍呢？,2022-02-26 10:25:13,5,评论,说实话不是很好看 为啥要穿一身戏袍呢？,0.0329
这个会不会被殖民地韩国说是他们的！,2022-02-25 19:41:36,3,评论,这个会不会被殖民地韩国说是他们的！,0.3229
竹竿没削干净会扎手的[tv_大哭]小心啊,2022-02-27 13:23:47,5,评论,竹竿没削干净会扎手的小心啊,0.1265
今天我才知道真的有人能站竹子上漂,2022-02-26 23:56:15,4,评论,今天我才知道真的有人能站竹子上漂,0.5496
小心隔壁棒子跟你抢[doge],2022-02-26 23:18:59,4,评论,小心隔壁棒子跟你抢,0.0162
我觉得他们学不会[doge],2022-02-26 23:42:45,3,回复,我觉得他们学不会,0.6277
哥哥在海上走，慢慢看妹妹游。,2022-02-26 22:45:02,4,评论,哥在海上走，慢看妹游。,0.2449
小姐姐加油啊，每次看到这些都觉得很厉害，我只能瘫在沙发上看，不过还是要给你们加油！！！我只能做这些了。注意身体啊！！！女生这样弄真的肚子不会疼么？我吃个凉的都能痛不欲生。加油加油加油！！！,2022-02-26 21:39:06,2,评论,小姐加油啊，每次看到这些都觉得很厉害，我只能瘫在沙发上看，不过还是要给你们加油！我只能做这些了。注意身体啊！女生这样弄真的肚子不会疼么？我吃个凉的都能痛不欲生。加油！,0.8824
好厉害[保卫萝卜_笔芯][保卫萝卜_笔芯][保卫萝卜_笔芯]加油！,2022-02-26 20:55:14,4,评论,好厉害加油！,0.9828
两分钟的时间涨了1.2万的赞👍🏻,2022-02-26 19:57:46,4,评论,两分钟的时间涨了1.2万的赞👍🏻,0.274
小姐姐太懒了嘛都舍不得造个船[doge],2022-02-26 11:45:08,4,评论,小姐太懒了嘛都舍不得造个船,0.0709
这是哪个地区的？[脱单doge],2022-02-26 23:28:46,4,评论,这是哪个地区的？,0.14
好厉害啊,2022-02-26 23:27:46,5,评论,好厉害啊,0.841
我们中华文化就是这样要一代代传承下去,2022-02-26 23:28:09,5,回复,我们中华文化就是这样要一代传承下去,0.819
小姐姐可以换个颜色更好看一点点的衣服[给心心][给心心],2022-02-26 22:25:45,5,评论,小姐可以换个颜色更好看一点的衣服,0.7646
注意安全啊,2022-02-26 22:02:40,4,评论,注意安全啊,0.6798
@一颗水密ran 中国文化！,2022-02-25 22:14:41,3,评论,@一颗水密ran 中国文化！,0.6343
露奶装韩国的传统[羞羞],2022-02-26 20:59:29,3,评论,露奶装韩国的传统,0.4865
加油哦,2022-02-26 19:44:58,6,评论,加油哦,0.9747
要注意安全注意身体啊,2022-02-26 22:43:35,4,评论,要注意安全注意身体啊,0.7717
外国人:还说你们中国人不会功夫，不会功夫这是什么,2022-02-26 19:18:14,2,评论,外国人:还说你们中国人不会功夫，不会功夫这是什么,0.205
我们做的英文报上有姐！[脱单doge][脱单doge]我居然在B站看到了，一定要注意安全啊！,2022-02-26 18:54:18,3,评论,我们做的英文报上有姐！我居然在B站看到了，一定要注意安全啊！,0.8244
没理由不努力，不能摆烂了,2022-02-26 09:32:47,6,评论,没理由不努力，不能摆烂了,0.0316
韩国人偷不了的出现了,2022-02-26 09:03:49,6,评论,韩国人偷不了的出现了,0.1633
雨天容易有雷，以后别在这种天气拍了,2022-02-26 21:53:41,5,评论,雨天容易有雷，以后别在这种天气拍了,0.0439
英语阅读理解hh,2022-02-26 21:00:37,3,评论,英语阅读理解h,0.7121
大多中国人都不知道,2022-02-25 18:35:22,5,评论,大多中国人都不知道,0.2083
小姐姐好棒啊 注意安全哦[给心心][星星眼][打call],2022-02-26 22:23:39,5,评论,小姐好棒啊 注意安全哦,0.9909
前两天刚做完有关独竹漂的英语阅读，今天就刷到了,2022-02-26 19:54:03,5,评论,前两天刚做完有关独竹漂的英语阅读，今天就刷到了,0.6896
这是干什么？ 又不跳舞 看的一头雾水,2022-02-26 07:36:35,5,评论,这是干什么？ 又不跳舞 看的一头雾水,0.0164
这下外国人又以为中国人都会轻功了[tv_doge],2022-02-25 20:17:21,3,评论,这下外国人又以为中国人都会轻功了,0.3852
不懂就问这是练什么,2022-03-11 14:45:00,5,评论,不懂就问这是练什么,0.0495
小心隔壁棒子跟你抢[doge],2022-02-26 23:18:59,4,评论,小心隔壁棒子跟你抢,0.0162
我觉得他们学不会[doge],2022-02-26 23:42:45,3,回复,我觉得他们学不会,0.6277
想到初中每年都会有很多学生去训练独竹漂，怀念啊[tv_皱眉],2022-02-26 23:09:21,5,评论,想到初中每年都会有很多学生去训练独竹漂，怀念啊,0.9712
要是在汉江，这么一掉下去可能就顶起来了,2022-02-26 22:03:12,5,评论,要是在汉江，这么一掉下去可能就顶起来了,0.1008
不会游泳，能学吗[藏狐],2022-02-26 21:01:40,3,评论,不会游泳，能学吗,0.1376
要是在汉江，这么一掉下去可能就顶起来了,2022-02-26 22:03:12,5,评论,要是在汉江，这么一掉下去可能就顶起来了,0.1008
不会游泳，能学吗[藏狐],2022-02-26 21:01:40,3,评论,不会游泳，能学吗,0.1376
请问我140斤我可以上吗？[doge],2022-02-25 20:24:48,5,评论,请问我140斤我可以上吗？,0.1519
风起了，浪奔了，很难了,2022-02-25 20:10:06,4,评论,风起了，浪奔了，很难了,0.3301
。。,2022-02-25 20:10:00,4,评论,。,0.5452
注意身体！,2022-02-25 19:59:40,3,评论,注意身体！,0.8311
坚持,2022-02-25 19:56:05,3,评论,坚持,0.9059
楚。。。楚姨？！！？,2022-02-25 19:55:55,4,评论,楚。楚姨？！？,0.0277
辛苦了,2022-02-25 19:33:00,5,评论,辛苦了,0.8785
作用是什么呢？,2022-02-25 19:24:57,2,评论,作用是什么呢？,0.1664
好漂亮,2022-02-25 19:23:44,3,评论,好漂亮,0.9831
你会成功的！加油！！！,2022-02-25 19:22:54,3,评论,你会成功的！加油！,0.9703
说真的，这个场面让我想起楚人美来了。,2022-02-25 18:31:58,5,评论,说真的，这个场面让我想起楚人美来了。,0.5525
六月的雨,2022-02-25 18:24:59,3,评论,六月的雨,0.8275
别着凉了,2022-02-25 18:24:58,5,评论,别着凉了,0.5643
加油[加油][加油][加油],2022-02-25 18:14:47,2,评论,加油,0.9596
小心韩国人,2022-02-25 12:03:04,5,评论,小心韩国人,0.0833
好厉害呀，能在雨中湖上的一根竹竿上动来动去[点赞][点赞][点赞][笑哭][笑哭][doge][妙啊]，不过建议多学一些动作，因为毫无美感，甩来甩去像以前村里那些舞大神的,2022-02-26 21:39:42,4,评论,好厉害呀，能在雨中湖上的一根竹竿上动来动去，不过建议多学一些动作，因为毫无美感，甩来甩去像以前村里那些舞大神的,0.9645
物理题,2022-02-26 21:03:44,4,评论,物理题,0.3341
好看好看[笑哭][笑哭],2022-02-26 17:52:55,5,评论,好看,0.9803
她是真的热爱这个,2022-02-26 10:02:55,3,评论,她是真的热爱这个,0.9079
啊！在阅读理解还是哪里见过姐姐！！！,2022-02-26 06:48:54,5,评论,啊！在阅读理解还是哪里见过姐！,0.4754
太牛啦！,2022-02-26 06:03:43,5,评论,太牛啦！,0.7113
快进到   🇰🇷申遗up真的很厉害[打call],2022-02-26 05:14:39,5,评论,快进到 🇰🇷申遗up真的很厉害,0.0683
这怕是要的老寒腿,2022-02-26 05:00:43,4,评论,这怕是要的老寒腿,0.2212
警惕申遗[藏狐],2022-02-26 03:59:52,5,评论,警惕申遗,0.0848
加油啊！拿手机的你也要加油啊！,2022-02-26 03:57:55,4,评论,加油啊！拿手机的你也要加油啊！,0.9495
加到非遗收藏夹里了，喜欢非遗的可以去看看,2022-02-26 03:48:23,3,评论,加到非遗收藏夹里了，喜欢非遗的可以去看,0.9784
加油[打call],2022-02-26 03:18:43,5,评论,加油,0.9596
天呐。。。。。。。心疼的,2022-02-26 02:54:25,5,评论,天呐。心疼的,0.77
加油加油加油[给心心],2022-02-26 02:32:56,5,评论,加油,0.9596
这上节目了吧我刚刚电视上好像看到了,2022-02-26 01:15:30,3,评论,这上节目了吧我刚电视上好像看到了,0.2877
我说不来什么骚话，于是默默的掏出了2个硬币。[doge],2022-02-26 01:13:37,5,评论,我说不来什么骚话，于是默的掏出了2个硬币。,0.7064
加油,2022-02-26 01:13:33,4,评论,加油,0.9596
这个可偷不了 他学不会,2022-02-26 01:06:55,6,评论,这个可偷不了 他学不会,0.1509
我们高中也要这项运动,2022-02-26 01:01:03,3,评论,我们高中也要这项运动,0.8419
全城的人都要高考！[大哭][大哭],2022-02-26 00:36:45,5,评论,全城的人都要高考！,0.6125
Up好适合这个戏曲风造型啊，很好看,2022-02-26 00:27:09,4,评论,Up好适合这个戏曲风造型啊，很好看,0.9919
很敬佩,2022-02-26 00:23:46,5,评论,很敬佩,0.9861
姐姐厉害啊[给心心][给心心],2022-02-26 00:23:00,2,评论,姐厉害啊,0.8182
看来达摩一苇渡江并不是神通啊,2022-02-26 00:23:31,3,评论,看来达摩一苇渡江并不是神通啊,0.0695
吃了几个陀螺仪？[doge],2022-02-26 00:19:18,5,评论,吃了几个陀螺仪？,0.0727
投币了，加油！,2022-02-26 00:19:09,6,评论,投币了，加油！,0.974
超级超级超级棒！！！[点赞][点赞][点赞]不过要注意安全和健康噢！,2022-02-26 00:06:41,5,评论,超级棒！不过要注意安全和健康噢！,0.9857
这怎么办到的[点赞],2022-02-26 00:05:29,4,评论,这怎么办到的,0.1582
两根，不叫独竹漂,2022-02-26 00:00:00,4,评论,两根，不叫独竹漂,0.4155
好久没更新了,2022-02-25 23:56:20,4,评论,好久没更新了,0.4126
太辛苦了,2022-02-25 23:49:08,6,评论,太辛苦了,0.8142
要是没有BGM没有滤镜的话我只会觉得搞笑,2022-02-25 23:45:18,6,评论,要是没有BGM没有滤镜的话我只会觉得搞笑,0.0799
雨好大注意安全！,2022-02-25 23:44:57,4,评论,雨好大注意安全！,0.7131
太棒了，勇敢的姑娘,2022-02-25 23:37:35,5,评论,太棒了，勇敢的姑娘,0.9726
下次穿蓝衣服cos下美姨[滑稽]吓死,2022-02-25 23:14:04,5,评论,下次穿蓝衣服cos下美姨吓死,0.8502
好厉害啊！,2022-02-25 22:54:27,4,评论,好厉害啊！,0.8405
这像是双竹啊,2022-02-25 22:54:11,6,评论,这像是双竹啊,0.4094
牛啊！,2022-02-25 22:52:40,2,评论,牛啊！,0.7942
韩国:你的文化真棒，现在，是我的了[吃瓜],2022-02-25 22:46:15,4,评论,韩国:你的文化真棒，现在，是我的了,0.9336
水里起来那个，好厉害啊，就一根竹竿就可以啊[打call],2022-02-25 22:42:32,5,评论,水里起来那个，好厉害啊，就一根竹竿就可以啊,0.6843
下次别了,2022-02-25 22:32:28,5,评论,下次别了,0.5918
注意身体，注意安全，加油！,2022-02-25 22:26:37,2,评论,注意身体，注意安全，加油！,0.9776
兄弟们，先别看了，投完币在看[脱单doge],2022-02-25 22:00:30,5,评论,兄弟们，先别看了，投完币在看,0.4447
加油,2022-02-25 21:28:09,2,评论,加油,0.9596
加油，小心感冒,2022-02-25 21:16:05,5,评论,加油，小心感冒,0.1742
这剪辑 下着雨 看着怪落寞的,2022-02-25 20:55:01,3,评论,这剪辑 下着雨 看着怪落寞的,0.2392
独竹漂,2022-02-25 20:45:46,4,评论,独竹漂,0.6105
助力[给心心],2022-02-25 20:44:00,4,评论,助力,0.62
任我独竹飘，不容易啊,2022-02-25 20:40:26,6,评论,任我独竹飘，不容易啊,0.4474
[星星眼][星星眼][星星眼]好厉害啊！,2022-02-25 20:32:25,3,评论,好厉害啊！,0.8405
多喝点热水,2022-02-25 20:24:26,2,评论,多喝点热水,0.3681
我只是担心雨天小心雷击,2022-02-25 17:55:42,6,评论,我只是担心雨天小心雷击,0.5726
注意安全,2022-02-25 17:33:59,3,评论,注意安全,0.6885
练这个不得掉下去几万次,2022-02-25 17:19:20,3,评论,练这个不得掉下去几万次,0.1384
加油啊支持[十一周年_YYDS],2022-02-25 17:03:35,5,评论,加油啊支持,0.9959
哇啊好牛,2022-02-25 16:04:30,5,评论,哇啊好牛,0.9524
厉害,2022-02-25 16:04:27,3,评论,厉害,0.4954
我觉得戏服换成蓝色更好看一点,2022-02-25 15:19:05,5,评论,我觉得戏服换成蓝色更好看一点,0.7634
一竹渡江术,2022-02-26 23:20:17,4,评论,一竹渡江术,0.6319
注意安全加油啊啊啊啊[打call][打call][打call],2022-02-26 23:18:57,4,评论,注意安全加油啊,0.9542
注意棒子国,2022-02-26 18:23:56,6,评论,注意棒子国,0.032
太辛苦了姐姐呜呜呜[拥抱][拥抱][拥抱][拥抱],2022-02-26 12:02:58,5,评论,太辛苦了姐呜,0.8957
加油,2022-02-26 12:03:06,4,评论,加油,0.9596
加油[爱心][爱心][爱心],2022-02-26 11:58:08,5,评论,加油,0.9596
他们的合理都是伟哥，怎么练？[doge],2022-02-26 11:56:24,4,评论,他们的合理都是伟哥，怎么练？,0.0929
注意安全，不要感冒发烧,2022-02-26 11:41:16,4,评论,注意安全，不要感冒发烧,0.0921
韩国：这明明是我的,2022-02-26 11:41:06,2,评论,韩国：这明是我的,0.4857
偷倒是可以偷，但韩国有这么大的江嘛？,2022-02-26 11:24:42,4,评论,偷倒是可以偷，但韩国有这么大的江嘛？,0.0327
韩国站都站不起来[抠鼻],2022-02-26 12:44:27,5,回复,韩国站都站不起来,0.0893
大雨就不要表演了 注意安全,2022-02-26 10:43:43,5,评论,大雨就不要表演了 注意安全,0.33
加油,2022-02-26 09:20:44,4,评论,加油,0.9596
好厉害,2022-02-26 09:02:15,2,评论,好厉害,0.8611
厉害,2022-02-26 08:34:49,5,评论,厉害,0.4954
[给心心][支持],2022-02-26 08:34:48,4,评论,,0.5678
注意身体,2022-02-26 07:53:18,5,评论,注意身体,0.8541
失踪人口回归啦！加油加油,2022-02-26 07:32:03,0,评论,失踪人口回归啦！加油,0.9407
请叫我鱼王,2022-02-26 07:03:47,5,评论,请叫我鱼王,0.4173
先辈学此绝技，不应该是为了华服做秀吧？所有的技能脱离了实用就是脱离了祖宗,2022-02-26 06:57:06,5,评论,先辈学此绝技，不应该是为了华服做秀吧？所有的技能脱离了实用就是脱离了祖宗,0.0353
脱离实用 那我问你舞蹈脱不脱离实用？,2022-02-26 08:05:48,6,回复,脱离实用 那我问你舞蹈脱不脱离实用？,0.1539
回复 @蔚锦森彤 :舞蹈舞蹈手舞足蹈令人赏心悦目本来也是一种实用,2022-02-26 14:55:48,5,回复,回复 @蔚锦森彤 :舞蹈手舞足蹈令人赏心悦目本来也是一种实用,0.9846
袖罗垂雨直，直雨垂罗袖,2022-02-26 06:54:14,4,评论,袖罗垂雨直，直雨垂罗袖,0.7613
所以，这个360怎么拍的。。。,2022-02-26 01:07:35,6,评论,所以，这个360怎么拍的。,0.393
[热词系列_知识增加],2022-02-26 23:21:16,5,评论,,0.5678
韩国：拿来吧你[doge],2022-02-26 18:33:31,6,评论,韩国：拿来吧你,0.3123
这个ai字幕[辣眼睛],2022-02-26 17:51:56,6,评论,这个ai字幕,0.2169
好大雨,2022-02-26 10:37:45,5,评论,好大雨,0.7712
好久了，up还是被关注的少，加油加油厉害厉害[冰墩墩][冰墩墩],2022-02-26 09:21:13,5,评论,好久了，up还是被关注的少，加油厉害,0.8409
😀,2022-02-26 09:04:54,2,评论,😀,0.6105
已经很厉害了,2022-02-26 08:54:44,3,评论,已经很厉害了,0.529
海尔兄弟看了：下雨要打伞，呃哦！[嗑瓜子],2022-02-26 01:58:24,6,评论,海尔兄弟看了：下雨要打伞，呃哦！,0.8471
加油！,2022-02-26 00:20:14,4,评论,加油！,0.9475
细雨愁眠心未寒，独立池中惊鸿面。[给心心],2022-02-25 23:59:53,4,评论,细雨愁眠心未寒，独立池中惊鸿面。,0.6986
这帮西方猴子见着好东西以前是抢，现在打不过了又学不会看着着急也毁不掉，就疯狂给你洗脑说这不科学那不科学，要不就是设立个规矩让自己能够冠冕堂皇的抢吗？无非就是野蛮虚伪欲望的死循环,2022-02-25 19:57:29,3,评论,这帮西方猴子见着好东西以前是抢，现在打不过了又学不会看着急也毁不掉，就疯狂给你洗脑说这不科学那不科学，要不就是设立个规矩让自己能够冠冕堂皇的抢吗？无非就是野蛮虚伪欲望的死循环,0.003
up还是别在雷雨天练了吧，打雷的时候很危险啊,2022-02-25 19:28:49,6,评论,up还是别在雷雨天练了吧，打雷的时候很危险啊,0.0236
牛逼,2022-02-25 17:54:48,6,评论,牛逼,0.693
哪里可以看得到[脱单doge],2022-02-25 17:50:42,5,评论,哪里可以看得到,0.6762
为什么这个官方号这么少人呐？,2022-02-25 15:32:02,5,评论,为什么这个官方号这么少人呐？,0.0208
让外国人都知道 中国有神仙,2022-02-25 13:08:30,6,评论,让外国人都知道 中国有神仙,0.8152
这是什么地方的湖,2022-02-26 18:23:20,5,评论,这是什么地方的湖,0.2817
记得加水印，西八会偷的,2022-02-26 17:58:48,4,评论,记得加水印，西八会偷的,0.5464
加油😊,2022-02-26 17:54:04,5,评论,加油😊,0.9399
[打call],2022-02-26 09:42:46,5,评论,,0.5678
牛,2022-02-26 09:35:39,3,评论,牛,0.8514
小姐姐加油，不知道为什么我老感觉水里有东西[尴尬],2022-02-26 00:57:27,4,评论,小姐加油，不知道为什么我老感觉水里有东西,0.2098
所有的美背后都有无数的付出，那一些赞叹背后是数不尽的努力。真的不容易，坚持住，总有苦尽甘来的那一天！,2022-02-26 00:24:22,6,评论,所有的美背后都有无数的付出，那一些赞叹背后是数不尽的努力。真的不容易，坚持住，总有苦尽甘来的那一天！,0.9842
纵一苇之所如，凌万顷之茫然,2022-02-25 17:43:50,4,评论,纵一苇之所如，凌万顷之茫然,0.5321
牛了,2022-02-25 17:43:23,4,评论,牛了,0.7598
中国人修仙的秘密瞒不下去了。。。,2022-02-25 11:46:20,5,评论,中国人修仙的秘密瞒不下去了。,0.0473
200能不能,2022-02-25 10:22:44,4,评论,20能不能,0.0962
一苇渡江？,2022-02-25 08:37:53,5,评论,一苇渡江？,0.1126
一次次摔倒又爬起来，真的让人感动，这种坚持。。。,2022-02-26 21:09:56,6,评论,一次摔倒又爬起来，真的让人感动，这种坚持。,0.9779
地理题,2022-02-26 21:04:21,5,评论,地理题,0.3395
那个小韩国怎么现在不学了？,2022-02-26 17:59:14,2,评论,那个小韩国怎么现在不学了？,0.0913
太幸苦了吧,2022-02-26 12:06:38,5,评论,太幸苦了吧,0.335
辛苦了！,2022-02-26 11:15:05,6,评论,辛苦了！,0.8941
哇，好久不见[支持],2022-02-26 10:24:35,6,评论,哇，好久不见,0.9533
姐姐注意安全,2022-02-26 10:13:18,4,评论,姐注意安全,0.838
原来有这么多我不了解的非遗，为自己的无知感到羞愧。,2022-02-26 01:07:49,5,评论,原来有这么多我不了解的非遗，为自己的无知感到羞愧。,0.4653
太美了很有魅力，不过要注意安全呀！,2022-02-25 21:44:34,5,评论,太美了很有魅力，不过要注意安全呀！,0.9743
太棒了，看哭了[保卫萝卜_哭哭][保卫萝卜_哭哭]注意身体[保卫萝卜_哭哭],2022-02-26 17:48:03,4,评论,太棒了，看哭了,0.9778
达摩祖师一苇渡江?[doge],2022-02-26 17:42:24,6,评论,达摩祖师一苇渡江,0.6105
不会游泳怎么办,2022-02-26 10:20:42,5,评论,不会游泳怎么办,0.1719
得付出多少努力啊,2022-02-26 10:07:03,5,评论,得付出多少努力啊,0.8588
一切真正热爱并付出毕生去研究一门技术的人都值得尊重，当然，我愿称之为艺术[支持],2022-02-26 01:03:19,3,评论,一切真正热爱并付出毕生去研究一门技术的人都值得尊重，当然，我愿称之为艺术,0.9809
美女姐姐我又来了,2022-02-26 21:06:25,2,评论,美女姐我又来了,0.9355
我一直以为这个人踩着竹子过河是假的，是特效，好家伙，原来是真的,2022-02-25 18:17:44,2,评论,我一直以为这个人踩着竹子过河是假的，是特效，好家伙，原来是真的,0.3007
….,2022-02-25 17:38:33,5,评论,….,0.4215
太厉害了[冰墩墩][冰墩墩][打call][打call][打call],2022-02-25 16:36:20,5,评论,太厉害了,0.2511
好冷,2022-02-25 15:29:17,5,评论,好冷,0.6215
身体要紧，天晴再来！,2022-02-26 21:07:12,6,评论,身体要紧，天晴再来！,0.9058
雨天练习辛苦了！！这是一个练习视频，只是环境在下雨。不是展示，没有晴天，因为这就是她的日常啊！弹幕问为什么不在室内练！就像滑雪一样在室内练能练啥呀？,2022-02-26 19:57:43,3,评论,雨天练习辛苦了！这是一个练习视频，只是环境在下雨。不是展示，没有晴天，因为这就是她的日常啊！弹幕问为什么不在室内练！就像滑雪一样在室内练能练啥呀？,0.5016
小心啊,2022-02-26 18:36:23,3,评论,小心啊,0.0919
阿婆主是不是很会游泳[doge][doge][doge],2022-02-26 10:27:01,5,评论,阿婆主是不是很会游泳,0.5029
山村老尸[阴险],2022-02-25 14:24:35,5,评论,山村老尸,0.303
真恐怖,2022-02-25 12:40:10,5,评论,真恐怖,0.0682
我要会这个，穿越回古代就可以装逼了。,2022-02-26 18:41:49,0,评论,我要会这个，穿越回古代就可以装逼了。,0.4018
这个一定要雨天练习吗,2022-02-26 18:04:40,5,评论,这个一定要雨天练习吗,0.3002
抖音看到过，哈哈,2022-02-26 18:02:06,5,评论,抖音看到过，哈,0.3509
韩国：拿来吧你,2022-02-26 17:43:22,4,评论,韩国：拿来吧你,0.3123
顶你，为你打call,2022-02-26 12:43:33,5,评论,顶你，为你打cal,0.8862
好美,2022-02-26 12:30:06,4,评论,好美,0.988
[打call][打call][打call],2022-02-26 12:14:19,4,评论,,0.5678
如果一个伸手不见五指的夜晚，一个女人在水面上。。。。。。,2022-02-26 12:08:12,5,评论,如果一个伸手不见五指的夜晚，一个女人在水面上。,0.1891
我感觉我站上去这根竹子直接沉了。,2022-02-26 11:06:54,6,评论,我感觉我站上去这根竹子直接沉了。,0.0845
几年前暑假志愿者，在遵义协助过有关的内容。很多国人都不知道这东西，先要在国内宣传开,2022-02-26 02:23:25,4,评论,几年前暑假志愿者，在遵义协助过有关的内容。很多国人都不知道这东西，先要在国内宣传开,0.4519
没关系 我等你,2022-02-25 14:32:39,4,评论,没关系 我等你,0.7905
哇，小姐姐又回来了,2022-02-25 13:37:10,5,评论,哇，小姐又回来了,0.7275
定制一个亚克力[tv_doge],2022-02-25 13:36:59,5,评论,定制一个亚克力,0.8122
加油鸭,2022-02-25 12:40:30,5,评论,加油鸭,0.9593
好像还下雨,2022-02-25 12:31:08,3,评论,好像还下雨,0.5334
我们英语作文写你了[脸红],2022-02-26 17:36:19,2,评论,我们英语作文写你了,0.935
她下雨还在跳，跌倒多少回还是会爬起来，我们又有什么理由放弃,2022-02-25 15:56:18,3,评论,她下雨还在跳，跌倒多少回还是会爬起来，我们又有什么理由放弃,0.2926
就是一个平衡感,2022-02-25 13:32:49,3,评论,就是一个平衡感,0.551
原来你就是铁腿水上漂的老婆,2022-02-25 09:31:09,5,评论,原来你就是铁腿水上漂的老婆,0.7326
好厉害啊 记得喝姜汤,2022-02-26 13:08:41,5,评论,好厉害啊 记得喝姜汤,0.9234
感觉好冷啊，希望up主注意安全一定要,2022-02-26 09:53:41,4,评论,感觉好冷啊，希望up主注意安全一定要,0.5989
注意身体,2022-02-25 17:53:52,5,评论,注意身体,0.8541
好好看好好看好好看！！,2022-02-25 13:33:39,5,评论,好看！,0.9733
下一秒就是我的了，思密达,2022-02-25 13:11:42,4,评论,下一秒就是我的了，思密达,0.5808
雨天太危险了啊，要注意安全呀,2022-02-25 12:55:28,5,评论,雨天太危险了啊，要注意安全呀,0.0892
[冰墩墩],2022-02-25 11:50:01,4,评论,,0.5678
辛苦了姐姐，保重身体啊,2022-02-25 11:41:29,6,评论,辛苦了姐，保重身体啊,0.9895
非常抱歉……我第一反应竟然是楚人美出水的那一幕[囧],2022-02-25 11:34:59,5,评论,非常抱歉…我第一反应竟然是楚人美出水的那一幕,0.034
加油！,2022-02-25 11:17:46,4,评论,加油！,0.9475
我知道啦！！！！,2022-02-25 11:15:40,5,评论,我知道啦！,0.7625
去申遗！！！！！,2022-02-25 10:19:47,4,评论,去申遗！,0.6533
去申遗！！！！！,2022-02-25 10:19:47,4,评论,去申遗！,0.6533
不看下半身，我以为是楚人美[辣眼睛],2022-02-25 10:16:22,5,评论,不看下半身，我以为是楚人美,0.487
