评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
漆器是中国人特意淘汰掉的，漆器工艺繁琐，造价高还容易开裂，中国更喜欢瓷器和硬木家具，文人更喜欢木材的天然纹理。还有各种石头。日本人的文化就卡在唐朝了，不受外界打扰。中国就不是了受到各种文化冲击。,2020-09-26 04:45:36,5,评论,漆器是中国人特意淘汰掉的，漆器工艺繁琐，造价高还容易开裂，中国更喜欢瓷器和硬木家具，文人更喜欢木材的天然纹理。还有各种石头。日本人的文化就卡在唐朝了，不受外界打扰。中国就不是了受到各种文化冲击。,0.9999
起源于中国，失传于中国，但却流行于整个东亚文化圈的东西还少吗[无语],2020-07-20 00:38:39,5,评论,起源于中国，失传于中国，但却流行于整个东亚文化圈的东西还少吗,0.9998
失传个屁，中国这边也有传承，就一些无知的，天天刷中国失传，吹日本继承。,2020-08-02 14:53:21,6,回复,失传个屁，中国这边也有传承，就一些无知的，天刷中国失传，吹日本继承。,0.002
其实，是不是日本申遗的不太有所谓，最后都会是中国的。,2020-05-16 18:14:39,5,评论,其实，是不是日本申遗的不太有所谓，最后都会是中国的。,0.1438
badminton现在不也因为中国而被叫做pingpong么。。所以最主要的还是要自己强,2020-03-28 14:01:23,5,评论,badminton现在不也因为中国而被叫做pingpong么。所以最主要的还是要自己强,0.0015
化腐朽为神奇。[支持],2019-09-15 13:25:14,5,评论,化腐朽为神奇。,0.9993
生漆很容易过敏 而且产量不高 相对而言陶瓷更方便更大量 这也是种必然的选择 历史因为各种各样的原因淘汰了一些东西 我们也没要都揪着不放 还能看到就已经很不错了 想想失传了多少手艺,2018-11-03 18:02:32,6,评论,生漆很容易过敏 而且产量不高 相对而言陶瓷更方便更大量 这也是种必然的选择 历史因为各种各样的原因淘汰了一些东西 我们也没要都揪着不放 还能看到就已经很不错了 想失传了多少手艺,0.0016
等中国成为联合国老大并完全掌握话语权之后，很多像这样的问题就会迎刃而解，棒子这种弹丸小国再折腾也没用，更别说改个名儿了。,2022-02-01 18:21:48,4,评论,等中国成为联合国老大并完全掌握话语权之后，很多像这样的问题就会迎刃而解，棒子这种弹丸小国再折腾也没用，更别说改个名儿了。,0.9999
技艺再精湛，生产效率低也是必然没落，举例漆器本身只适合做工艺品，做容器有毒又难保养，最重要的是有更先进的瓷器，那么淘汰漆器也就是必然。古老的传承丢失了的确可惜，但时代就是再发展，跟不上的就淘汰也是规律。,2017-11-03 12:16:14,5,评论,技艺再精湛，生产效率低也是必然没落，举例漆器本身只适合做工艺品，做容器有毒又难保养，最重要的是有更先进的瓷器，那么淘汰漆器也就是必然。古老的传承丢失了的确可惜，但时代就是再发展，跟不上的就淘汰也是规律。,0.9999
淘汰淘汰，天天淘汰，特么烦不烦？没丢掉的就是坚持传统，丢掉的就是糟粕。可惜人家日本也坚持漆器，跟不上时代？你们有些人，各种借口讲的飞起。谁告诉的你漆器没法工业化制作？隔壁日本你不知道？最烦这种“淘汰党”，睁着眼睛说瞎话,2017-11-03 12:19:49,5,回复,淘汰，天淘汰，特么烦不烦？没丢掉的就是坚持传统，丢掉的就是糟粕。可惜人家日本也坚持漆器，跟不上时代？你们有些人，各种借口讲的飞起。谁告诉的你漆器没法工业化制作？隔壁日本你不知道？最烦这种“淘汰党”，睁着眼睛说瞎话,0.0017
漆器没有没毒的好吗？福州的脱胎漆器就是没毒的，染料是树上提取的，沉船里两百年捞出还好好的，不懂别装懂。,2017-11-03 12:28:15,5,回复,漆器没有没毒的好吗？福州的脱胎漆器就是没毒的，染料是树上提取的，沉船里两百年捞出还好的，不懂别装懂。,0.9999
所以各种高档手工定制是不是该淘汰？,2017-11-03 12:25:36,5,回复,所以各种高档手工定制是不是该淘汰？,0.9998
只看了标题 忍不住说一句  因为Japan是中国的,2017-11-07 10:41:55,5,评论,只看了标题 忍不住说一句 因为Japan是中国的,0.0013
日本生漆名字叫urushi，一件成品可能要制作半年以上，如果接触过应该知道差距的,2017-11-03 10:56:11,6,评论,日本生漆名字叫urushi，一件成品可能要制作半年以上，如果接触过应该知道差距的,0.0013
有专利就要去伸，不然慢一步，从那个条款上来说，已经迟了，虽然那是一张纸，但是社会，世界，看那张纸。,2018-12-22 11:58:54,6,评论,有专利就要去伸，不然慢一步，从那个条款上来说，已经迟了，虽然那是一张纸，但是社会，世界，看那张纸。,0.9999
好像申遗有限制的，中国有太多文化遗产,2019-03-08 15:56:34,5,回复,好像申遗有限制的，中国有太多文化遗产,0.9993
既然是中国文化，你为啥要放国外曲子当bgm.....,2018-07-15 00:00:48,5,评论,既然是中国文化，你为啥要放国外曲子当bgm.,0.0021
哇，大家快看，杠精哎。（￣▽￣）,2018-07-28 08:05:19,6,回复,哇，大家快看，杠精哎。（￣▽￣）,0.9998
？？？？？？,2018-08-31 15:32:16,5,回复,？,0.1499
日本迟早会变成日本省的，要有耐心啊,2021-09-01 00:06:58,4,评论,日本迟早会变成日本省的，要有耐心啊,0.0008
能不能长点脑子啊，中国历史也就最多五千年。七千年以前历史上的人都在干什么啊？更何况那时候还没有我大中华呢。看到你们评论的那么欢真替你们有点担心。,2018-07-05 21:13:30,5,评论,能不能长点脑子啊，中国历史也就最多五千年。七千年以前历史上的人都在干什么啊？更何况那时候还没有我大中华呢。看到你们评论的那么欢真替你们有点担心。,0.0013
这人是不是傻，说五千年那是有制度出现，有完整的文明体系的时候开始算起的，不包括早起文明，如果学过历史的人都知道，我国记载是从皇帝开始记载那时候早就已经不算石器时代了，如果追溯到人类发展，那七千年肯定有,2018-07-12 18:09:17,5,回复,这人是不是傻，说五千年那是有制度出现，有完整的文明体系的时候开始算起的，不包括早起文明，如果学过历史的人都知道，我国记载是从皇帝开始记载那时候早就已经不算石器时代了，如果追溯到人类发展，那七千年肯定有,0.0014
那你知道日本的历史有多长吗？担心别人的时候，现担心一下你自己吧→_→,2018-07-09 22:46:23,6,回复,那你知道日本的历史有多长吗？担心别人的时候，现担心一下你自己吧→_→,0.9361
是历史上没有，漆器在七千多年前是在中国存在的没毛病吧，你是就喜欢太这一个词的杠是呢,2018-07-20 20:44:04,6,回复,是历史上没有，漆器在七千多年前是在中国存在的没毛病吧，你是就喜欢太这一个词的杠是呢,0.9997
7000年少了，最新统计，最少12000年,2022-01-13 02:25:27,4,评论,70年少了，最新统计，最少120年,0.9999
标题说的是漆艺历史,2022-01-30 17:26:57,5,回复,标题说的是漆艺历史,0.0018
那是他们偷的,2022-01-07 14:46:29,4,评论,那是他们偷的,0.1687
很多东西我们没有继承下来，人继承下来了，虽国界不同但高下立判,2018-08-08 12:08:33,5,评论,很多东西我们没有继承下来，人继承下来了，虽国界不同但高下立判,0.9998
什么国家不重视？？那些说这些大话的人让你去学也会嫌麻烦吧 自己懒在家无所事事还说“为何不传承这份技术” 真是可怕 但美是真的美 是真的精湛,2018-07-14 17:44:13,5,评论,什么国家不重视？那些说这些大话的人让你去学也会嫌麻烦吧 自己懒在家无所事还说“为何不传承这份技术” 真是可怕 但美是真的美 是真的精湛,0.0018
刘贺墓的漆器更美哦,2018-07-14 04:04:58,5,评论,刘贺墓的漆器更美哦,0.9996
心动,2018-07-10 16:50:46,6,评论,心动,0.9805
太美了！,2018-07-07 05:48:02,4,评论,太美了！,0.9553
漆器。,2018-06-29 20:14:48,6,评论,漆器。,0.9275
***真优秀,2018-06-07 19:28:56,2,评论,*真优秀,0.8482
真好看(°∀°)ﾉ,2018-05-26 09:31:38,6,评论,真好看(°∀°)ﾉ,0.9999
好看死了,2018-04-27 18:48:48,6,评论,好看死了,0.9927
祖传手艺，不能丢！,2018-02-07 18:33:28,5,评论,祖传手艺，不能丢！,0.9872
啥中国把日本列入非物质文化遗产？（标题看错）(｀・ω・´),2018-02-04 00:43:10,5,评论,啥中国把日本列入非物质文化遗产？（标题看错）(｀・ω・´),0.1026
啊啊啊好漂亮啊啊啊啊,2018-01-19 19:24:53,5,评论,啊好漂亮啊,0.992
不重视匠人,2021-11-06 13:23:20,6,评论,不重视匠人,0.0435
秦汉漆器，唐代丝绸，宋元火药，明清瓷器。,2021-10-31 15:51:42,4,评论,秦汉漆器，唐代丝绸，宋元火药，明清瓷器。,0.9999
想自己造个笔筒的，但上淘宝搜了下大漆价格有点贵，三十块五十克还是算了[热词系列_泪目],2021-10-06 02:17:18,4,评论,想自己造个笔筒的，但上淘宝搜了下大漆价格有点贵，三十块五十克还是算了,0.9998
要不是因为过敏太难受了，我估计就一直做下去了。,2021-09-21 23:18:02,5,评论,要不是因为过敏太难受了，我估计就一直做下去了。,0.0018
指鹿为马！,2021-09-20 21:58:05,5,评论,指鹿为马！,0.9999
我不知道up是否知道（其实我也是在同父亲闲聊时提起的)，有那么一种窑，可以说是中国史上最完美的瓷器，原本只产自中国，但因后来蛮夷入侵，日本趁此机会将其偷至日本，并且把它变为了自己的东西。那种瓷器诞生于我国五代十国时期，为一皇帝柴荣（后周）官窑，是唯一以人的姓氏所命名的官窑瓷，极其珍贵，但现在只有日本有了（这是我暂时了解到日本偷过去的瓷器之一，感兴趣的朋友接着补充）,2021-09-11 15:58:43,3,评论,我不知道up是否知道（其实我也是在同父亲闲聊时提起的)，有那么一种窑，可以说是中国史上最完美的瓷器，原本只产自中国，但因后来蛮夷入侵，日本趁此机会将其偷至日本，并且把它变为了自己的东西。那种瓷器诞生于我国五代十国时期，为一皇帝柴荣（后周）官窑，是唯一以人的姓氏所命名的官窑瓷，极其珍贵，但现在只有日本有了（这是我暂时了解到日本偷过去的瓷器之一，感兴趣的朋友接着补充）,0.0014
中国一定要强大，军事，经济，才有话语权,2021-09-05 17:16:21,5,评论,中国一定要强大，军事，经济，才有话语权,0.9999
太美了,2021-09-04 23:16:09,4,评论,太美了,0.8437
迟早把西方和🇯🇵灭了[吃瓜],2021-09-03 15:39:48,5,评论,迟早把西方和🇯🇵灭了,0.0016
没办法，只能说，不管是什么事物，光起源在我们这意义并不大，咱们还得把传承好、利用好才行。像非洲自然资源如此丰富，但它却是全世界发展最差的大洲，道理有一定相似之处吧。,2021-08-29 23:36:13,4,评论,没办法，只能说，不管是什么事物，光起源在我们这意义并不大，咱们还得把传承好、利用好才行。像非洲自然资源如此丰富，但它却是全世界发展最差的大洲，道理有一定相似之处吧。,0.0014
推荐晋江文学城的一篇小说《国宝级工匠》，里边女主发扬的都是中华民族宝贵遗产，其中就有漆器,2021-08-28 14:00:37,4,评论,推荐晋江文学城的一篇小说《国宝级工匠》，里边女主发扬的都是中华民族宝贵遗产，其中就有漆器,0.9999
大漆会咬人,2021-08-27 19:32:09,5,评论,大漆会咬人,0.1107
直接并了j不就完事了,2021-08-26 12:46:24,5,评论,直接并了j不就完事了,0.0035
这个只要工序对了没啥难度的,2021-08-25 15:59:03,4,评论,这个只要工序对了没啥难度的,0.9996
很喜欢，去哪儿可以学呢,2021-08-23 12:46:51,5,评论,很喜欢，去哪儿可以学呢,0.9999
朱门酒肉臭，路有冻死骨，朱门就是漆，漆器成本太高，所以唐后期有限漆令，主要是浪费财力，而且我们的历史真不是西方国家能了解的，西方国家以为出了几个汉学家[捂脸]，就很懂我们的历史，都是皮毛，连我们自己都不敢说弄清楚了我们的历史，西方国家不配定义我们的历史文明[嫌弃],2021-08-22 15:09:05,5,评论,朱门酒肉臭，路有冻死骨，朱门就是漆，漆器成本太高，所以唐后期有限漆令，主要是浪费财力，而且我们的历史真不是西方国家能了解的，西方国家以为出了几个汉学家,0.0016
没啥西方灭华的心何时消失过 它们心心念念灭华文化诛心,2021-08-22 09:56:17,6,评论,没啥西方灭华的心何时消失过 它们心念灭华文化诛心,0.0013
唉，很多东西我们都丢掉了，要不是周边的韩国日本我们甚至不知道原本是什么样……希望现存的能好好保护吧,2021-08-20 03:52:46,5,评论,唉，很多东西我们都丢掉了，要不是周边的韩国日本我们甚至不知道原本是什么样…希望现存的能好保护吧,0.0015
我记得我之前想写一篇文章，里面一个人物是漆艺专业的。我是在“我在故宫修文物”得到的灵感，然而查科普视频查自媒体手工艺人，搜出来前几个基本都是日本那边的[无语][无语][无语][无语]好不容易才找到几个中国的up,2021-08-19 22:56:14,5,评论,我记得我之前想写一篇文章，里面一个人物是漆艺专业的。我是在“我在故宫修文物”得到的灵感，然而查科普视频查自媒体手工艺人，搜出来前几个基本都是日本那边的好不容易才找到几个中国的up,0.9999
咱们就是东西太多了才不好传承[笑哭]本子和棒子偷了一点，但是东西少，好传承下去[无语],2021-08-19 20:29:13,5,评论,咱们就是东西太多了才不好传承,0.9957
自己破除了，被别人发扬光大了，还能咋办,2021-08-15 13:22:31,6,评论,自己破除了，被别人发扬光大了，还能咋办,0.9996
犀皮漆天下第一[小A和小B_应援],2021-08-13 18:35:08,5,评论,犀皮漆天下第一,0.7851
余大嘴和雷军都表示下一个高端手机后盖就是他了！,2021-08-12 11:12:13,6,评论,余大嘴和雷军都表示下一个高端手机后盖就是他了！,0.0019
这种东西吧，大家没必要玻璃心。我们文化太灿烂辉煌了，我们创造的东西太多了，但是很多东西是和社会发展有关系的，是社会和人民慢慢放弃了一些东西。大学实习的时候，在北京参加过一次演讲会，中间有一个人说从日本学习了在中国失传的尺八回来，让大家要继承，可是这种小众的东西，有小部分愿意传承的人就够了，可以把它纳入国家非物质文化遗产，但是它已经是被中国历史和文明主动淘汰的东西了，可能我想法过于简单吧。,2021-08-12 03:54:47,5,评论,这种东西吧，大家没必要玻璃心。我们文化太灿烂辉煌了，我们创造的东西太多了，但是很多东西是和社会发展有关系的，是社会和人民慢放弃了一些东西。大学实习的时候，在北京参加过一次演讲会，中间有一个人说从日本学习了在中国失传的尺八回来，让大家要继承，可是这种小众的东西，有小部分愿意传承的人就够了，可以把它纳入国家非物质文化遗产，但是它已经是被中国历史和文明主动淘汰的东西了，可能我想法过于简单吧。,0.0014
老外懂个屁！,2021-08-10 20:37:31,5,评论,老外懂个屁！,0.2659
想当初刚做漆画的时候同学过敏肿的跟猪头一样[笑哭][笑哭],2021-08-07 12:52:19,5,评论,想当初刚做漆画的时候同学过敏肿的跟猪头一样,0.9993
有一群啥都不懂得老外来定义和命名本国文化？凭什么？为什么没有外国文化让东方人命名的？这本身就是种文化帝国主义，说不是你的就不是你的，为什么因为没证据没经过我的同意，所以我要以我的意见命名！,2021-08-06 09:57:14,5,评论,有一群啥都不懂得老外来定义和命名本国文化？凭什么？为什么没有外国文化让东方人命名的？这本身就是种文化帝国主义，说不是你的就不是你的，为什么因为没证据没经过我的同意，所以我要以我的意见命名！,0.0016
说实话，我们传统的文化，在现代已经渐行渐远了。但是我希望我们可以像故宫博物院一样，将传统文化和现代经济融合发展，这样一举两得,2021-08-06 09:40:52,4,评论,说实话，我们传统的文化，在现代已经渐行渐远了。但是我希望我们可以像故宫博物院一样，将传统文化和现代经济融合发展，这样一举两得,0.9998
所谓创造性转化，创新性发展,2021-08-06 09:41:21,4,回复,所谓创造性转化，创新性发展,0.0014
漆是世界上最早的塑料，起源不明。1976年河南安陽發現一個公元前13世紀的漆器棺材【1】。1978年浙江餘姚縣河姆渡遺址中出土距今七千年的木碗（現存浙江省博物館），木碗的外璧塗上朱紅色的色料，經化學鑑定此塗料為天然漆,2021-08-06 00:20:43,5,评论,漆是世界上最早的塑料，起源不明。1976年河南安陽發現一個公元前13世紀的漆器棺材【1】。1978年浙江餘姚縣河姆渡遺址中出土距今七千年的木碗（現存浙江省博物館），木碗的外璧塗上朱紅色的色料，經化學鑑定此塗料為天然漆,0.0019
摘取至维基百科,2021-08-06 00:21:19,5,回复,摘取至维基百科,0.4444
中国非贵是什么意思，有人解惑吗？,2017-12-10 21:55:49,5,评论,中国非贵是什么意思，有人解惑吗？,0.0026
非遗。。。非物质文化遗产。。。,2017-12-19 11:45:14,6,回复,非遗。非物质文化遗产。,0.9997
回复 @匠仓TV:谢谢解惑,2017-12-19 19:32:27,5,回复,回复 @匠仓TV:谢解惑,0.8008
小日本快点沉没,2021-08-04 19:48:12,5,评论,小日本快点沉没,0.0675
【日本的汉字是祖传的！-哔哩哔哩】https://b23.tv/I4HZyw,2021-08-04 12:04:56,4,评论,【日本的汉字是祖传的！-哔哩】htps:/b23.tv/I4HZyw,0.9997
从中国出土的那么多精美漆器，就能看出它的历史，在中国是很长的,2021-07-13 00:18:43,4,评论,从中国出土的那么多精美漆器，就能看出它的历史，在中国是很长的,0.9999
"讲真，其实有一部分被其他国家强抢先申遗的传统文化大部分都是咱们自家先""抛弃""的，无人问津无人在意，甚至有的sb还会说这也好意思叫传统文化，古代发明出来之后鲜少有人传承，被引入国外之后人家反而愿意大力发展，才出现的这样的情况     当年我们将其视作敝屣，而他国奉若神明，这样的文化""丢失""，可能真的怨不得别的",2021-07-09 17:06:13,5,评论,"讲真，其实有一部分被其他国家强抢先申遗的传统文化大部分都是咱们自家先""抛弃""的，无人问津无人在意，甚至有的sb还会说这也好意思叫传统文化，古代发明出来之后鲜少有人传承，被引入国外之后人家反而愿意大力发展，才出现的这样的情况 当年我们将其视作敝屣，而他国奉若神明，这样的文化""丢失""，可能真的怨不得别的",0.0019
这个很挑人的，，，你们生漆不过敏吗???我印象，好多人都受不了这，有点过敏反应(´･_･`),2017-11-20 07:36:22,6,评论,这个很挑人的，你们生漆不过敏吗?我印象，好多人都受不了这，有点过敏反应(´･_･`),0.9996
回复 @ChingHo:腰果漆剧毒无比 不如过敏,2017-12-16 23:49:11,6,回复,回复 @ChingHo:腰果漆剧毒无比 不如过敏,0.0048
我们学校选修，老师怕我们过敏，就用腰果漆代替,2017-11-29 08:44:02,5,回复,我们学校选修，老师怕我们过敏，就用腰果漆代替,0.9999
说明日本是中国的,2021-07-06 19:28:09,5,评论,说明日本是中国的,0.2669
以前文人使用的东西可以奢侈到你难以想象，比如徽墨，宣纸，印泥，狼毫笔，鼠豪笔，镇纸，砚台，笔洗，再点上香，妈的个个都能比黄金贵，我都感觉黄金不值钱了。,2021-07-06 17:41:42,5,评论,以前文人使用的东西可以奢侈到你难以想象，比如徽墨，宣纸，印泥，狼毫笔，鼠豪笔，镇纸，砚台，笔洗，再点上香，妈的个都能比黄金贵，我都感觉黄金不值钱了。,0.9999
中国地大物博，能人辈出，不喜张扬，与西方文化交流不像霓虹国那样频繁，那边地方小不说，还老爱炒作这神那神，当然容易让老外混淆了，毕竟他们看一个黄皮肤的都认为是中国人还搞歧视呢[翻白眼],2021-07-06 00:02:51,5,评论,中国地大物博，能人辈出，不喜张扬，与西方文化交流不像霓虹国那样频繁，那边地方小不说，还老爱炒作这神那神，当然容易让老外混淆了，毕竟他们看一个黄皮肤的都认为是中国人还搞歧视呢,0.9999
日本亮漆确实很出名，对待历史文化还是不要扯上民族感情。。。。。。有了民族感情，文化才能传承下去，[雪花],2021-07-05 20:59:49,5,评论,日本亮漆确实很出名，对待历史文化还是不要扯上民族感情。有了民族感情，文化才能传承下去，,0.9999
其实我觉得世界上随便抢占我们的文化也没什么事，这是因为我们还不够强大，这个世界的话语权还不在我们手里，等到我们重新回到世界之巅就都好了。,2021-07-05 17:56:53,5,评论,其实我觉得世界上随便抢占我们的文化也没什么事，这是因为我们还不够强大，这个世界的话语权还不在我们手里，等到我们重新回到世界之巅就都好了。,0.9998
[辣眼睛],2021-07-23 15:53:29,6,回复,,0.5705
抹了那么多金粉然后用漆盖上？？？,2017-11-19 02:31:02,5,评论,抹了那么多金粉然后用漆盖上？,0.0227
后面成品的金色纹路就是金箔(°∀°)ﾉ,2017-12-29 21:27:04,6,回复,后面成品的金色纹路就是金箔(°∀°)ﾉ,0.0015
我们不是丢掉了很多东西，而是压根就没剩什么东西了？,2021-07-03 21:33:13,4,评论,我们不是丢掉了很多东西，而是压根就没剩什么东西了？,0.0029
啊这个bgm叫啥来着，找不到了[藏狐],2021-07-03 21:30:35,5,评论,啊这个bgm叫啥来着，找不到了,0.9997
啊找到了，nuovi orizzonti,2021-07-03 21:36:34,5,回复,啊找到了，nuovi orizonti,0.9996
主要是贵呀！,2021-07-03 18:06:02,5,评论,主要是贵呀！,0.5849
别把西方命名当一回事，西方什么东西懂的都懂,2021-07-03 15:59:05,4,评论,别把西方命名当一回事，西方什么东西懂的都懂,0.0017
整个东亚的文化基本都从咱这来的，即使有自己特有的也都被同化过。其实不用在意外国人说什么，因为他们的国家大多撑死没有超千年的，所以也不会理解。专注于传承下来就好。,2021-07-03 14:36:57,6,评论,整个东亚的文化基本都从咱这来的，即使有自己特有的也都被同化过。其实不用在意外国人说什么，因为他们的国家大多撑死没有超千年的，所以也不会理解。专注于传承下来就好。,0.0014
japan也是中国出品,2021-07-03 12:16:42,5,评论,japan也是中国出品,0.1232
japan意思是涂黑漆。,2021-07-03 09:22:36,4,评论,japan意思是涂黑漆。,0.0015
被认为什么？没懂,2017-11-17 07:27:24,6,评论,被认为什么？没懂,0.0052
回复 @哈德曼蔷薇:我草！,2017-11-17 11:29:20,6,回复,回复 @哈德曼蔷薇:我草！,0.0042
日本。。。,2017-11-17 09:11:21,6,回复,日本。,0.3007
痛心!,2021-06-30 03:15:17,4,评论,痛心!,0.2547
【新翁子 X 全身發燙 SE02：EP03  「全身發燙·深夜漆畫」-哔哩哔哩】https://b23.tv/3m6fUW,2021-06-29 11:29:59,5,评论,【新翁子 X 全身發燙 SE02：EP03 「全身發燙·深夜漆畫」-哔哩】htps:/b23.tv/3m6fUW,0.0014
700年吧，。。。哈哈,2021-06-26 22:49:25,6,评论,70年吧，。哈,0.9941
做出来的是笔海？,2017-11-12 10:47:21,5,评论,做出来的是笔海？,0.0619
我想知道韩国棒子在看了视频是否高喊，“*****”,2017-11-12 10:25:08,5,评论,我想知道韩国棒子在看了视频是否高喊，“*”,0.0013
扬州漆器,2017-11-12 08:08:44,4,评论,扬州漆器,0.9742
一切的一切都和国家实力成正比！,2017-11-12 05:16:58,5,评论,一切的一切都和国家实力成正比！,0.9999
历史文物只能和历史时间成正比 和国家实力成正比是国人的传承。虽然也成不了什么正比罢了。,2018-07-14 17:50:25,5,回复,历史文物只能和历史时间成正比 和国家实力成正比是国人的传承。虽然也成不了什么正比罢了。,0.9998
回复 @换个什么名字呢:没钱吃饭时你还要上网吗？这个比喻不知道你明白了没.....中国这几年才勉强富有起来啊，还是说你是2010年后生的娃？,2018-02-21 22:20:38,5,回复,回复 @换个什么名字呢:没钱吃饭时你还要上网吗？这个比喻不知道你明白了没.中国这几年才勉强富有起来啊，还是说你是2010年后生的娃？,0.0027
回复 @就是一个小红红:估计你连脑子都没动就回复我了,2017-11-12 23:23:25,5,回复,回复 @就是一个小红:估计你连脑子都没动就回复我了,0.0028
刚看了甘而可自述他恢复菠萝漆的经过，手艺人留着艺术的精髓,2017-11-12 01:05:44,5,评论,刚看了甘而可自述他恢复菠萝漆的经过，手艺人留着艺术的精髓,0.9413
462楼讲的很好，历史原因造成的命名问题不要纠结了，还有就是看问题要客观全面，别这么自卑,2017-11-11 23:27:54,6,评论,462楼讲的很好，历史原因造成的命名问题不要纠结了，还有就是看问题要客观全面，别这么自卑,0.9999
我师傅说，以前打磨从来都是用一种树的树叶的，那时候院子里一堆堆一麻袋麻袋的叶子。现在全变砂皮纸了。( ´_ゝ｀),2017-11-11 23:21:33,6,评论,我师傅说，以前打磨从来都是用一种树的树叶的，那时候院子里一堆一麻袋的叶子。现在全变砂皮纸了。( ´_ゝ｀),0.9998
上学期做三块漆板用了三个月，一大片同学过敏,2017-11-11 22:36:09,5,评论,上学期做三块漆板用了三个月，一大片同学过敏,0.001
现在交我们美术的老师就是学这个的[小电视_赞],2017-11-11 22:33:07,5,评论,现在交我们美术的老师就是学这个的,0.9999
遗憾啊,2017-11-11 22:28:37,6,评论,遗憾啊,0.4875
这届喷子们不行了，一点干货都没(〜￣△￣)〜,2017-11-11 22:25:13,5,评论,这届喷子们不行了，一点干货都没(〜￣△￣)〜,0.0017
现在中国什么都向钱看，很多东西都要工业化，产品要市场化。这些民间手艺在那场浩劫后本来就已经是星星之火，在市场化的洪流中就更难存活了。,2017-11-11 22:07:38,6,评论,现在中国什么都向钱看，很多东西都要工业化，产品要市场化。这些民间手艺在那场浩劫后本来就已经是星之火，在市场化的洪流中就更难存活了。,0.0014
没硬币了，等我有了就回来投。,2017-11-11 20:26:58,5,评论,没硬币了，等我有了就回来投。,0.0041
那要是还叫china的话？,2017-11-11 20:01:44,5,评论,那要是还叫china的话？,0.2189
瓷器：喵喵喵？？？,2017-11-11 21:31:38,5,回复,瓷器：喵？,0.9935
心塞塞的,2017-11-11 14:48:02,6,评论,心塞的,0.993
厉害。,2017-11-11 14:32:30,5,评论,厉害。,0.5582
哇，原来这个是这样做出来的吗…厉害厉害，不知道涂了多少层,2017-11-11 13:19:13,5,评论,哇，原来这个是这样做出来的吗…厉害，不知道涂了多少层,0.9998
干啥用的,2017-11-11 12:18:00,6,评论,干啥用的,0.0132
小粉红イキ了，太爽了,2017-11-11 12:06:06,3,评论,小粉红イキ了，太爽了,0.9588
小粉红没有父母，**没有历史，完美华丽,2017-11-11 12:55:47,4,回复,小粉红没有父母，*没有历史，完美华丽,0.0321
日本漆器历史不短，国际公认有6000年历史外国用瓷器代称中国，用漆器代称日本没毛病吧？,2017-11-11 12:05:21,5,评论,日本漆器历史不短，国际公认有60年历史外国用瓷器代称中国，用漆器代称日本没毛病吧？,0.9998
当初中国之所以用瓷器代称不仅是中国先做瓷器，而且在很长的时间上，只有中国有瓷器，而且中国的瓷器可以说是世界垄断，天下仅此一家。而漆器先不说日本的是不是冠绝天下，至少它从未垄断世界。,2017-11-11 16:44:26,5,回复,当初中国之所以用瓷器代称不仅是中国先做瓷器，而且在很长的时间上，只有中国有瓷器，而且中国的瓷器可以说是世界垄断，天下仅此一家。而漆器先不说日本的是不是冠绝天下，至少它从未垄断世界。,0.9999
回复 @一株小黄花:别闹了，漆器又不是瓷器，中国漆器早于日本漆器你不能就是中国漆器起源，就事论事而已。,2017-11-11 12:47:08,5,回复,回复 @一株小黄花:别闹了，漆器又不是瓷器，中国漆器早于日本漆器你不能就是中国漆器起源，就事论事而已。,0.0016
国际公认，emmm，就想问一句，国际是谁（￣▽￣）,2017-11-11 14:40:06,5,回复,国际公认，em，就想问一句，国际是谁（￣▽￣）,0.9999
这也，太                       好看了吧！！,2017-11-11 10:27:26,6,评论,这也，太 好看了吧！,0.9671
突然想起来 一个逗比开源自己网站结果蹭着自己的关键词 上了搜索引擎排名  然后又把对方黑了的的事,2017-11-11 07:41:12,5,评论,突然想起来 一个逗比开源自己网站结果蹭着自己的关键词 上了搜索引擎排名 然后又把对方黑了的事,0.0017
七七七千年！！？？[小电视_吃惊],2017-11-10 21:56:41,5,评论,七千年！？,0.1882
回复 @x3100:说的是漆器工艺七千年历史好不咯,2017-11-17 03:42:10,5,回复,回复 @x310:说的是漆器工艺七千年历史好不咯,0.002
我的妈呀，好看！！,2017-11-10 21:46:35,6,评论,我的妈呀，好看！,0.9985
江山各有才人出，各领风骚数百年,2017-11-10 21:33:47,5,评论,江山各有才人出，各领风骚数百年,0.9999
中国人丢了多少传统手艺,2017-11-10 18:07:35,5,评论,中国人丢了多少传统手艺,0.1868
太漂亮了,2017-11-10 18:03:10,6,评论,太漂亮了,0.8605
骗人。明明是韩国的（滑稽）,2017-11-10 17:28:37,6,评论,骗人。明是韩国的（滑稽）,0.0012
这个要买多少钱(´･_･`)我就弱弱问一句,2017-11-10 16:56:31,5,评论,这个要买多少钱(´･_･`)我就弱问一句,0.9848
回复 @li_蜻蛉:你还真说对了，大兄弟(´･_･`),2017-11-11 00:23:57,5,回复,回复 @li_蜻蛉:你还真说对了，大兄弟(´･_･`),0.0015
你买不起的大兄弟(´；ω；`),2017-11-10 17:06:52,5,回复,你买不起的大兄弟(´；ω；`),0.0447
毕竟在国内想要做这些的年轻人太少了，传承是个大问题啊,2017-11-10 15:18:45,5,评论,毕竟在国内想要做这些的年轻人太少了，传承是个大问题啊,0.9997
