评论内容,评论时间,评论人等级,评论类型
传统文化新的传承方式，真的太棒了,2016-09-06 09:35:55,5,评论
想要油纸伞啊。,2016-09-06 09:23:48,6,评论
ε=ε=(ノ≧∇≦)ノ攒钱攒钱,2016-09-06 09:22:41,6,评论
(￣3￣),2016-09-06 09:00:43,5,评论
干的漂亮(=・ω・=),2016-09-06 08:52:00,6,评论
策划有脑子，毕竟TX,2016-09-06 08:49:22,6,评论
哇塞，我喜欢那个油纸伞,2016-09-06 08:48:59,5,评论
腾讯这波还是6(=・ω・=),2016-09-06 08:48:29,6,评论
众筹目标一百万，感觉挺难的,2016-09-06 08:41:24,6,评论
腾讯动漫上有筹款，大家都去帮帮忙呀,2016-09-06 08:22:23,6,评论
腾讯动漫加油(°∀°)ﾉ,2016-09-06 07:42:59,3,评论
迷之分p。,2016-09-06 06:56:35,6,评论
(｀・ω・´),2016-09-06 06:38:58,6,评论
住宿党火速敢来,2016-09-06 05:49:58,6,评论
腾讯加油！(°∀°)ﾉ,2016-09-06 05:32:49,6,评论
保护文化遗产,2016-09-06 03:27:37,5,评论
腾讯要搞大新闻啊,2016-09-06 01:42:39,6,评论
woc买买买！,2016-09-06 01:32:09,6,评论
顶！！！(=・ω・=),2016-09-06 01:24:53,6,评论
支持支持！！！(°∀°)ﾉ,2016-09-06 00:50:03,5,评论
公益的链接呢！！,2016-09-06 00:30:19,6,评论
简介里有(=・ω・=),2016-09-07 14:12:53,6,回复
打开手机qq，我的钱包，腾讯公益，搜索二次元第一个项目就是了。,2016-09-06 01:04:29,6,回复
只想说666666,2016-09-06 00:29:43,6,评论
挺好（￣▽￣）,2016-09-06 00:28:26,6,评论
这周边6啊,2016-09-06 00:26:34,6,评论
支持传统文化！,2016-09-06 00:23:54,5,评论
传统就应该这样传承创新啊,2016-09-06 00:20:46,6,评论
这周边66666666,2016-09-06 00:20:15,6,评论
众筹目前只有一万,2016-09-06 00:03:29,6,评论
听说腾讯公益貌似比较小众？,2016-09-06 00:05:03,6,回复
刺绣太棒了，表示已经剁手139元(⌒▽⌒),2016-09-05 23:46:02,5,评论
回复 @等候在轮回的路口 :wdmq2016,2016-09-06 16:39:42,6,回复
微——信号，居然被屏蔽了,2016-09-06 00:37:36,6,回复
请问你的截图和邮寄地址发给哪个微信服务号啊！mqxy2016这个服务号微信上找不到啊。好多人都找不着腾讯公益给的***，不知道要发给谁,2016-09-06 00:34:58,6,回复
正在考虑零花钱要怎么用，刚好想要油纸伞，笔记本也用完了，结果……QQ账号冻结是闹哪样？QQ一直登着的啊！(╯°口°)╯(┴—┴,2016-09-05 23:45:44,6,评论
回复 @荼蘼花影:用的苹果手机，你说的几种都不管用。不行明天我用朋友的手机拍成照片发到我微信上不知道能不能用。不过还要谢谢你,2016-09-06 00:26:24,6,回复
回复 @荼蘼花影:查( ´_ゝ｀),2016-09-06 00:17:18,6,回复
回复 @小轩有颗玻璃心:只好明天去差了╮(￣▽￣)╭,2016-09-06 00:16:57,6,回复
顶个(｡･ω･｡),2016-09-05 23:41:34,6,评论
帮顶，支持,2016-09-05 23:33:18,6,评论
(=・ω・=),2016-09-05 23:28:27,5,评论
(´；ω；`)想法超棒，等我攒钱,2016-09-05 23:22:32,6,评论
支持！中华传统不能忘，也不应该忘。,2016-09-05 23:17:03,4,评论
这个创意真的好棒啊(´；ω；`),2016-09-05 23:14:47,6,评论
啊啊啊啊啊啊啊啊啊啊，终于要来新疆了，我就在哈密,2016-09-05 23:14:14,5,评论
支持啊,2016-09-05 23:14:12,6,评论
支持支持!,2016-09-05 23:10:08,6,评论
→_→对于tx我不评价什么,2016-09-05 22:57:15,6,评论
支持！！！,2016-09-05 22:56:40,6,评论
搞事情，这个周边我给满分,2016-09-05 22:55:48,6,评论
支持！,2016-09-05 22:55:44,6,评论
支持支持 果断支持,2016-09-05 22:55:29,6,评论
买买买  腾讯加油！,2016-09-05 22:37:21,5,评论
现在(｀；ω；´)有点小感动呢...,2016-09-05 22:34:42,6,评论
66666666666666加油！！！(●￣(ｴ)￣●),2016-09-05 22:31:41,6,评论
这个一出，感觉出来高达皮影戏也不违和了,2016-09-05 22:30:44,6,评论
回复 @愤青de章鱼:同意，就算弄出来感觉怪怪的,2016-09-05 22:34:19,5,回复
高达？不可能吧。,2016-09-05 22:31:45,5,回复
好便宜呀(=・ω・=),2016-09-05 22:30:17,6,评论
这是谁的主意，太有才了,2016-09-05 22:02:37,6,评论
回复 @焉能与烈阳争辉 :呃，我不知道该说什么了,2016-09-05 22:47:04,6,回复
好像是中国妇女基，金，会。,2016-09-05 22:04:42,4,回复
我要买纸伞ε=ε=(ノ≧∇≦)ノ,2016-09-05 22:02:30,5,评论
我要买纸伞ε=ε=(ノ≧∇≦)ノ,2016-09-05 22:02:30,5,评论
买去了(°∀°)ﾉ,2016-09-05 21:57:08,6,评论
喵喵喵(⌒▽⌒),2016-09-05 21:50:28,5,评论
嗷！好美呀！买买买！(=・ω・=),2016-09-05 21:42:38,6,评论
这样挺好啊，这些传统的东西挺美的啊,2016-09-05 21:35:46,6,评论
（￣▽￣）,2016-09-05 21:26:16,6,评论
买买买,2016-09-05 21:10:37,6,评论
短的过分,2016-09-05 21:04:55,6,评论
顶一个！！,2016-09-05 21:04:29,5,评论
估计是266,2016-09-05 20:58:21,6,评论
_(:3」∠)_完美,2016-09-05 20:52:00,6,评论
多久结束啊。我得攒钱。。,2016-09-05 20:50:27,6,评论
回复 @PZ松鼠菌:时间够了。谢谢啊(･∀･),2016-09-05 20:54:22,6,回复
12月1日之前都可以捐款也就是买，不过这个到货需要一到两个月，因为手工传统制作而制作量有那么大，最好提前一两个月预订捐款,2016-09-05 20:51:41,6,回复
屑站删了两次,2016-09-05 20:49:16,6,评论
大家顶起！,2016-09-05 20:49:01,6,评论
这多好（￣▽￣）,2016-09-05 20:48:59,6,评论
可以啊,2016-09-05 20:47:58,5,评论
(￣3￣)老婆你看见你姐姐紫瞳个梅塔塔了么。,2016-09-05 22:34:13,6,回复
@江浩一，你媳妇在这。不，看在我刚才帮你叫老公的份上，不要砍我(=・ω・=),2016-09-05 21:05:34,4,回复
二次元好美,2016-09-05 20:46:22,6,评论
买买买,2016-09-05 20:44:21,6,评论
好棒(°∀°)ﾉ,2016-09-05 20:43:39,6,评论
好想买啊啊ε=ε=(ノ≧∇≦)ノ,2016-09-05 20:33:28,6,评论
支持支持，东西太美了！！！感觉控制不住我的双手(°∀°)ﾉ,2016-09-05 20:30:45,6,评论
(▔□▔)/不要阿，我想要疆秀和油纸伞，不过要存钱买国庆，只能买窗花么呜呜呜????,2016-09-05 20:25:32,6,评论
回复 @痂茧:(=・ω・=)哇塞，可以耶，就买那个，窗花泥塑都容易搞坏。,2016-09-05 20:55:20,6,回复
回复 @企娥娘 :就是有新疆刺绣的封面的笔记本,2016-09-05 20:48:15,6,回复
顺便说一句，期限捐款页面没有说明，可能是由于，是手工制作的缘故，等东西到需要一个月，所以时间比较长。想买的小伙伴可以攒钱买,2016-09-05 20:46:01,6,回复
哇！！！买买买,2016-09-05 20:22:36,5,评论
(ﾟДﾟ≡ﾟдﾟ)!?,2016-09-05 20:18:15,6,评论
这个想法很好！,2016-09-05 20:17:54,6,评论
能看了...,2016-09-05 20:17:18,6,评论
超级棒啊!,2016-09-05 20:15:17,6,评论
十五秒卡成狗????,2016-09-05 20:08:49,5,评论
哇……,2016-09-05 20:07:17,6,评论
搜不出来求网址（/TДT)/,2016-09-05 19:53:37,6,评论
(｀・ω・´),2016-09-05 19:52:27,5,评论
感动（/TДT)/,2016-09-05 19:52:10,6,评论
100楼？？？？？,2016-09-05 19:43:51,5,评论
(=・ω・=),2016-09-05 19:42:56,6,评论
(⌒▽⌒),2016-09-05 19:34:21,6,评论
好美(￣3￣),2016-09-05 19:32:28,6,评论
(｀・ω・´),2016-09-05 19:32:02,6,评论
好赞啊,2016-09-05 19:31:50,6,评论
Σ( ￣□￣||),2016-09-05 19:31:49,6,评论
(=・ω・=),2016-09-05 19:26:59,6,评论
(=・ω・=),2016-09-05 19:26:59,6,评论
大伙顶上去~(⌒▽⌒),2016-09-05 19:26:39,6,评论
亲女儿,2016-09-05 19:26:27,6,评论
这个可以有,2016-09-05 19:24:25,6,评论
(=・ω・=),2016-09-05 19:22:17,4,评论
哇，都是精品啊,2016-09-05 19:21:49,6,评论
好棒，,2016-09-05 19:21:31,6,评论
哇，好厉害。,2016-09-05 19:21:11,6,评论
很棒啊,2016-09-05 19:19:30,6,评论
情定二次元,2016-09-05 19:19:23,6,评论
（￣▽￣）,2016-09-05 19:18:44,6,评论
企鹅娘太棒了！！！(⌒▽⌒),2016-09-05 19:18:33,6,评论
于是……这周边多少钱？,2016-09-05 19:17:59,6,评论
回复 @焉能与烈阳争辉 :也知道不便宜。油纸伞和刺绣都好好看。皮影应该是最贵的。,2016-09-05 19:25:17,6,回复
感觉不便宜，非物质文化遗产(｀・ω・´),2016-09-05 19:24:07,4,回复
前30爸爸,2016-09-05 19:17:50,5,评论
第三个(￣3￣),2016-09-05 19:17:01,6,评论
咋回事，为啥重发了,2016-09-05 19:16:58,6,评论
咳咳（￣▽￣）,2016-09-05 19:16:46,5,评论
ヽ(･ω･｡)ﾉ,2016-09-05 19:16:32,5,评论
(=・ω・=),2016-09-05 19:16:02,6,评论
(=・ω・=)前,2016-09-05 19:15:56,5,评论
***哈哈哈哈哈,2016-09-05 19:15:15,6,评论
挺好的,2016-09-05 19:15:01,6,评论
"(￣▽￣"")",2016-09-05 19:15:00,6,评论
前15(｀・ω・´),2016-09-05 19:14:28,6,评论
前二十！！,2016-09-05 19:14:16,5,评论
前20（￣▽￣）,2016-09-05 19:14:12,6,评论
(●✿∀✿●),2016-09-05 19:12:50,5,评论
前十？！,2016-09-05 19:12:49,5,评论
(▔□▔)/,2016-09-05 19:12:41,5,评论
(=・ω・=),2016-09-05 19:12:19,6,评论
前(=・ω・=),2016-09-05 19:12:01,6,评论
这活动出来的时候当时是苦逼高中狗没钱啊，再来一次多好啊，好想要红红的疆绣笔记本啊，太好看了....[小电视_哭泣],2019-02-12 09:20:34,6,评论
